,kcat_MW
C_R5PP_num3,324.9073298
C_PGPP140_num1,510.92612239999994
C_MTHFC_reverse,869.4502130000001
C_NTD7_num1,382.5704105
A_BGLA1_num2,185.1329976
C_PUACGAMS,322.15101989999994
B_3PEPTabcpp_num3,129.2819586
C_MDDCP3pp_num2,305.0877141
A_KDOPS,21.01664791
A_GUAPRT_num2,253.07296090000003
A_MPTG2_num1,57.22077339
A_FACOAL161t2pp_num2,361.9942119
A_L_LACD2_num2,2189.423543
A_ASPTA_num2,159.880024
C_METSOXR2_num4,182.67470469999998
C_MLTGY3pp_num2,658.4344022000001
B_TKT2_num2,4436.658633
C_PLIPA2E161pp,140.68446630000003
C_MN6PP_num3,474.84257180000003
B_ACPPAT160,429.61812689999994
A_MLTGY1pp_num2,1425.209427
C_G3PAT141,97.06922214
B_PYDAMK,150.75332
A_FCLT_num2,265.4088319
C_MLDCP3App_num4,331.2254077
B_HXPRT_num2,219.55787090000004
B_PERD,0.8702452279999999
A_NDPK1_reverse_num2,158.53297690000002
A_NDPK8_num2,245.285987
C_GLCP_num2,148.647183
A_PUNP4_num1,88.68716457
A_DSBDR_num1,480.94368899999995
B_MCITD,694.2847994
C_UAGAAT,188.9318626
A_PUNP5_num2,120.5968923
C_FBP_num2,1862.3745420000002
C_GALM2pp,1378.834235
C_MLDCP2Bpp_num1,1981.999968
B_GTHPi,1036.425409
C_GLYCTO4,852.8223638000001
A_RNDR2b_num3,107.41897379999999
C_ACONTa_num1,416.4902482
B_TRSARr_num1,437.57527230000005
B_GLCDpp_num2,1061.316075
C_QMO2,1066.596857
A_RBP4E_num3,3298.8177579999997
B_ACACT6r_reverse_num1,644.3150475
B_DURIPP_num2,205.01178480000002
B_G1PACT,390.32270739999996
A_LPLIPAL1A161pp,152.3782256
C_ECOAH8_reverse_num1,318.2778369
A_MDDEP4pp_num6,1251.336743
B_ECOAH3_num1,572.525342
C_NTRIR4pp,5612.665105
C_2MAHMP_num2,583.4077141
A_ACONTa_num1,416.4902482
A_3OAS160_num2,108.02516920000001
C_3OAR80,90.96170251
B_ALDD2y_num2,262.4078699
A_ARGSS,50.50262133
A_DOGULNR,310.7999379
B_TRDR_num2,424.812512
C_NTD10pp_num2,274.0669912
A_AGMt2pp,642.0356436000001
B_2AGPEAT160,1038.9432789999998
A_RNTR2c2_num4,167.48688810000002
A_FE3Ri,1584.009444
C_ME1,241.0707272
A_FACOAE180,350.62162010000003
C_VALTA_reverse,154.8675486
B_F6PP_num1,812.7363002999999
A_DB4PS,26.20597813
A_UM4PCP,277.6891608
B_DURIPP_reverse_num1,102.4451608
C_AGPAT120,338.76713650000005
A_FEENTERES,495.6662533
C_AMPN,68.86935767
C_PHYTSpp,405.87834289999995
A_CHORM_num1,1427.6765970000001
B_MDDEP3pp_num5,977.1061278999999
C_GLTPD,299.93253680000004
B_UGLYCH,5031.3303240000005
A_LPLIPAL2ATE161,422.2259313999999
C_AGPAT161,20981.160669999997
A_HSDy_reverse_num1,3593.075396
C_MCITL2_reverse,158.55509880000002
C_ACACT3r_num1,760.6663689
C_HYD1pp_num1,29006.832239999996
A_PLIPA1A181pp,140.684557
C_PTHRpp_num2,217.93177749999998
A_IPPMIb,321.3392222
B_G2PPpp_num1,252.36740189999998
A_PYDXPP_num3,988.6293331
C_3HAD141_num2,91.00032302
B_ASPK_reverse_num2,369.9155394
B_CFAS180E,18358.78181
A_RZ5PP,609.5272274
A_MTHFC_reverse,869.4502130000001
C_DASYN141,758.5163131
B_FACOAL141t2pp_num2,148.5955196
B_X5PL3E_num2,7425.190284
A_ECOAH8_num1,244.7449952
B_FMNRx2_num2,672.755673
C_MPTG_num3,96.44906324
B_NADPHQR2,633.1638073
A_UPP3S,129.5061857
B_MLDCP3App_num5,344.2516677
C_NADHXD,1190.508318
B_CYSS_num2,689.1169244
C_APG3PAT161,436.8392987
B_TKT1_num2,2504.07123
C_GDPDPK_num1,480.83565350000003
A_MCTP1App_num2,186.43223400000002
B_MLDCP3App_num2,333.3892291
C_O16GLCT1,649.1938853999999
C_SERAT_reverse,323.1267704
C_ACALD_reverse_num2,37.10928627
B_EAR160x,83.44145658
A_FBP_num2,1862.3745420000002
A_M1PD_reverse,595.3381113
B_GLCP_num2,148.647183
C_CHOLID,192.04793700000002
B_3OAS161,109.12144540000001
C_NDPK7_num1,420.6317699
C_DHAD2,3818.008272
A_IPMD_num2,437.5553455
B_AGM4PApp_num3,508.7090801
C_AIRC2,7024.6394549999995
A_METNA,255.84240789999998
A_CYANST_num1,8900.055602
C_DMATT,13.433002900000002
C_DURADx,214.04829980000002
C_PLIPA1A141pp,140.21693249999998
A_FDH5pp_num2,175.9053112
A_PDE4,359.38133839999995
C_NTPP11,232.0679175
B_FBA3,183.9209651
C_GLCS1,245.0302141
A_MLTGY2pp_num5,983.670417
C_MLDCP2Bpp_num4,2078.2629920000004
B_4HTHRA,1155.332206
B_AB6PGH_num1,799.3984611000001
B_AI2K,172.7534301
B_PYDXK_num1,150.7589757
A_HACD3_reverse_num2,477.6594445
A_FA161ACPHi,3136.388688
B_NTP3_num7,514.9462934999999
C_F6PA_num1,292.1887255
C_OCTNLL,590.1578883999999
B_RNTR3c2_num2,143.0428779
B_SDPTA_reverse_num4,309.1696276
C_GALUi,82.034257
C_G6PDH2r,10017.16202
C_CHRPL_num1,44.09673588
C_2DGULRy,276.340442
C_TRPS2,64.91127519
C_PTAr_reverse_num1,908.4214198999999
C_PPS,2120.938517
C_NTD9_num4,358.0296928
B_NTD2_num2,361.4357534
C_PGPP140pp_num2,327.6573977
B_GLYCK2,1578.989018
C_P5CD,614.4049045
B_3OAR60_reverse,158.1700765
C_NDP3_num2,964.6072427000001
A_F6PA_num2,2852.623424
C_DHFR_reverse_num1,780.3061541000001
