,kcat_MW
A_SDPTA_reverse_num1,294.9230633112432
A_ASNS1,88.32647531559711
B_LDH_D,68936.04759391598
A_ARABDI_reverse,115.63001180936745
A_SEPHCHCS,196.3074298210521
A_F1PP_num4,1012.9652689705297
A_MLDCP3App_num3,169.1766282558525
B_ADNUC_num3,1810.1897762996523
A_MSAR_num1,783.1593924266588
A_ALDD3y_num2,105.46311916684351
A_ACACT1r_num1,1391.463597769205
A_2MAHMP_num1,334.8760931154493
A_ACGK,556.7102547722625
B_3OAS121_num2,365900.7794129095
A_RZ5PP,609.5272272861832
A_PCNO,297.0976008351633
B_DHPPDA2_num2,884.3899293950524
A_RPI_reverse_num1,1872.0842733285508
A_CITL,235.52164011644348
A_METSOXR1_num2,244.8198398345245
A_RNTR1c2_num2,203.07277313212185
B_EAR60y,3483.2705942955267
A_3HAD181_num1,441.4723614941181
A_HACD3_reverse_num2,477.6594444689525
B_FMETTRS_num2,673.4429654074593
B_TRPt2rpp,540633.4746488258
B_ARGORNt7pp,496663.9825577177
A_UDPG4E,182.71536765499087
B_AACPS4_num1,1805758.4602248643
B_DAPE,4418.914836632509
B_3OAS180_num3,408108.09305930615
A_UGLT,856.2261971916249
A_THIORDXi_num2,732.1252465914419
A_IPDPS,44.515313641729364
A_NTP3_num3,697.8707342686563
A_HEMEOS,319.2918305037444
B_PSERT,223.84463132924046
A_AMANK,638.9236641737422
A_PYDXK_num1,150.7589757256689
A_3AMACHYD,750.9885066492261
A_ALR2_num3,340.17251301771927
A_2DOXG6PP_num2,332.0787539930725
A_ALAALAr_reverse_num2,305.715896290161
A_THRD_num2,1848.4883884286253
A_ACONTa_reverse_num1,183.26522958220542
A_ADCL_num1,84.80551101209657
B_NH4tpp_reverse_num1,586622.5224938269
A_ARABDI,221.4195793053917
B_PGP120abcpp_num2,213444.85546986427
A_ACPPAT180,207.00636296580868
B_AACPS6_num2,365900.7794129095
A_ACONTb_reverse_num2,300.04789885459456
B_GLNS_num2,9088.699332376023
A_TKT1_num1,1266.4429514587307
B_IMPD_num2,692.3988553234053
B_PGP160abcpp_num1,305003.3707364153
A_ALAALAr_num1,451.1205915891322
A_NO3R1pp_num2,845.990496953779
A_HACD2_reverse_num2,515.1391717895688
A_PUNP4_num1,88.6871645700157
A_NTD12_num4,470.05897005243037
A_13PPDH2,116.20043317576072
A_MECDPS,6.391465420988468
A_FACOAE161,1210.649018928513
B_KARA2_reverse,208.79569254486282
A_MN6PP_num3,474.84257191473966
A_MLDCP3App_num5,344.25166775993017
A_MDDCP1pp_num3,613.054767814292
A_3OAR40,116.0676691822866
A_MLTG5,743.231804637824
A_LPLIPAL2ATG140,379.24165914880854
A_ORNDC_num1,225.05065225231124
B_METS,2856.0132554699762
B_G6PDA,29604.45907449791
B_SERD_L,24525.877392566326
A_3OAR161,90.96192064647128
A_MTHFD_reverse,463.80168808858457
B_FACOAL180t2pp_num1,71.28058159904715
B_ALATA_L2,1346.912894173061
B_G3PIabcpp,170173.16108825762
A_FACOAL100t2pp_num2,319.30333587722197
B_TRDR,597.1204907154603
B_AMAOTr,2320.800202174017
A_MDDCP5pp_num3,1710.1416045603507
A_NTPP6_num2,156.30508838779252
A_PAPSR_num2,486.29215859311694
A_HACD5_num1,252.58970642222585
A_IDOND_reverse,534.2730555797839
A_PSP_Lpp_num2,234.90137355831268
B_GLBRAN2,21797.148584698807
B_NHFRBO_num2,783364.9390368832
B_FACOAL80t2pp_num1,71.28058159904715
A_CPPPGO,13.110875762798035
A_E4PP_num1,793.3113274201637
A_R5PP_num1,429.48350056286006
A_DXPRIi,136.9042131464921
B_MSDH_num1,126.2281539137217
B_TPI,733505.5864307247
B_DHPTPE_reverse,1899740.7786330902
B_TRPTRS,222.30092009117226
A_METAT,160.89960758373485
A_BUTCT,504.43280331541746
A_FACOAL141t2pp_num2,148.59551963999232
A_LDH_D2,184.17358116024346
A_PACOAT,156.57423402858444
A_ATHRDHr_reverse,260.0096334626045
A_GLCDpp_num2,1061.3160749735111
B_G3PAT140_num1,2.061332938204413
A_DGUNC_num2,458.83253055082804
A_MDDEP3pp_num7,674.9504911023324
B_SERTRS_num1,69.85389119796363
A_PUNP7,106.91379139333112
A_ACPPAT141,781.3000806761429
B_DHQTi,1014.9274937624016
B_AACPS8_num1,3.9049687880454815
A_ALDD2y_num1,751.2076830895403
B_NAt3_2pp_num7,1975009.1913474854
B_DHPS2_num2,9554.938762293325
B_ALAALAr_reverse,144.6514658836497
A_GDPMNP,1344.794254815816
A_2DGULRx,283.85661740051705
A_RNDR3b_num1,75.96318674860484
A_NTP1_num1,436.0209694271154
B_COBALT2tpp,983199.1495632707
B_TDPGDH_num2,6796.730832634768
B_EAR100x,2007.3499779850033
B_UMPK,3380.0698326246693
B_MCOATA_num2,9115.120127562359
A_DGK1_reverse,213.06482765431682
B_3OAS161_num2,365900.7794129095
B_APH140,293964.18152751983
A_RBK,919.0188109815581
A_GNP_num1,903.5657861119107
A_HACD7_reverse_num1,310.6609202643756
A_GMHEPPA,13310.058478834611
A_IMPC_reverse,627.9522477201845
A_ALLK,686.2284011602293
A_CURR,132.53079216426593
B_UAGAAT_num2,904.9011519435533
B_CYTBO3_4pp,862.9022803733399
B_FE2tpp_num2,865017.9639207614
A_ADOCBLS,380.3578686101509
B_RIBabcpp,220276.44574537786
B_CTBTt2rpp,490755.8299954026
B_UPPRT_num2,367.6564345095262
A_FE3Ri,1584.0094437923938
