,kcat_MW
B_MANAO_reverse,1238.745239
A_DHQS,7222.03647
B_ACPPAT120,318.6357412
A_CRNCAL2,173.2144623
A_ENO,9068.020007
B_CRNCAL2,173.2144623
B_PAPPT3,6319.780914
A_ACS,444.2670546
B_ASPK_reverse_num2,369.9155394
A_FACOAL180t2pp_num1,324.1058361
A_BGLA1_num3,703.6344514
B_AGMHE,219.7931889
A_ACOTA_reverse_num2,373.58430150000004
B_PTAr_num2,7594.554045999999
A_METS_num1,8.206063368999999
B_GUAD,2831.6035460000003
B_CYSS_num2,689.1169244
A_HCYSMT2,287.3346542
B_LPLIPAL2E140,238.59724530000003
A_PUNP6_reverse_num1,60.78783165
B_HMPK1_num2,258.1702965
A_PRCPD,632.0193477000001
B_CYTDK1,409.8637997
B_O16AT,1072.529108
A_R5PP_num2,475.52631110000004
B_FE3DHBZS3R,370.2693941
B_L_LACD3_num1,585.534535
A_KG6PDC_num1,460.3250658
A_ECAtpp,1931.5868510000003
A_ATPS4rpp_num2,12744.65738
A_ECAP3pp,399.4148255
B_NADH5_num3,473.77234460000005
A_TMPK,23.60938445
A_URACPAH,928.2418236999999
B_NTD11pp_num1,265.48768459999997
B_UGMDDS,1213.981015
A_PGPP161pp_num2,327.6424369
B_MTHFC,4000.805315
B_AMPTASEPG_num1,89.93035873
A_PLIPA2E120pp,158.166179
B_CLPNS140pp_num2,226.6211502
B_FACOAE80,72.73346078
B_CS,362.38687989999994
A_PLIPA2E141pp,178.0009744
A_EAR160y,83.44146042
B_MDDCP1pp_num2,624.7939171
B_CLPNS181pp_num1,386.3812405
B_MLTGY3pp_num4,360.05859269999996
A_PLIPA2G161pp,178.811615
A_CYNTAH,105.7205023
B_CRNCAR,7203.002458
A_TDPAGTA,85.58352642
B_EAR40y,141.5789219
A_OPMEACPD,0.0007749689999999999
B_ALAR_num2,1455.41681
B_3OAS180_num2,197.39086930000002
B_HSDy_num2,197.52809430000002
A_FDH5pp_num1,58.52691939
B_UACGAMPpp,191.90736189999998
A_UDCPDPpp_num2,768.5022211
A_GAPD_reverse,399.9147633
A_MANAO_reverse,1238.745239
A_ABTA_num2,756.8668605
B_CHS,956.2352940999999
A_THRD_num2,1848.488388
A_F6PA_reverse_num2,840.4204087000002
A_EAR60y,128.3077841
A_GTPDPK,261.3854252
B_SQGH,406.1662335
A_FACOAL80t2pp_num1,140.0510183
B_NTD8pp_num2,260.81373130000003
A_RNDR2b_num4,114.1442976
B_PEAMNOpp,148.7341639
A_NTPP6_num1,168.70935669999997
B_PAPA160pp,325.5644495
A_CYANST_num3,10767.68714
A_RMPA,214.9370719
A_ORPT,251.2817906
B_SHCHF,12.25190886
A_LPLIPAL1G161pp,162.919571
B_FACOAL161t2pp_num1,176.4704361
A_ASPK_num2,1771.093502
B_CLPNS120pp_reverse_num2,313.4762265
A_MLDCP3App_num3,169.17662819999998
B_DASYN141,758.5163131
A_ACALD_num1,10401.08491
B_GLCATr_reverse,165.8726418
B_3PEPTabcpp_num2,129.925112
A_3OAR40_reverse,151.4026914
B_MDDCP3pp_num3,299.35547169999995
B_HACD4_reverse_num1,198.2890525
A_MLTGY3pp_num3,656.0905498999999
A_ACOTA_reverse_num4,729.3993968
A_TREH,309.6631212
B_G3PT_num1,324.6601868
B_OMMBLHXy,501.2978756
B_AGPR,754.9131468999999
B_FHL_num2,533.2202112
B_PMANM,574.3880962999999
B_CLPNS161pp_num2,503.3901632
B_MN6PP_num4,388.8895721
A_DTMPK_reverse,944.6149063999999
B_S2FE2ST,50.7341595
B_NNATr,616.4383562
B_SPMS,320.68198870000003
A_R5PPpp_num1,225.74008650000002
A_CLPNS141pp_num1,589.0865235
B_M1PD_reverse,595.3381113
A_NTD8pp_num2,260.81373130000003
B_CLPNS120pp_num2,498.0032461
A_NTD4_num1,931.9070032
A_HACD6_num2,408.5429474
B_NDPK7_reverse_num2,167.3689646
A_URDGLYCD,136.24348080000001
B_LKDRA_reverse,56.59730169
B_REPHACCOAI_reverse,376.81740069999995
A_ACKr_num2,3899.784982
B_PFL_num3,580.5635666000001
B_SSALx,218.76418650000002
B_ALDD19xr_reverse,43.300327100000004
B_PUNP3_reverse_num2,62.9634939
B_DXYLK,358.7064579
B_AMAOTr,0.038026348
A_PAPA160pp,325.5644495
A_3OAR60,143.5490126
A_RPI_reverse_num1,1872.084273
B_HACD8_reverse_num2,308.8747599
B_XYLI2_reverse,296.31867689999996
A_SDPTA_reverse_num1,294.92306329999997
B_CPPPGO2,177.9585651
A_NADHXE,251.37507960000002
B_6D6SPA,1233.235154
A_PGPP141_num2,320.4564502
A_PLIPA2E180pp,140.21657
B_NO3R1pp_num1,1599.714657
B_GPDDA3,588.7233258
B_3OAS60_num2,166.7416782
A_G6PDH2r,10017.16202
B_DHPTPE_reverse,157.8969965
A_MPTG2_num4,59.85244097
A_LPLIPAL1E180pp,98.42518235
B_MPTG_num3,96.44906324
B_RNTR2c2_num3,167.5211784
B_ECOAH1_num1,559.855104
A_3HAD140_num1,255.38972230000002
A_2DGULRx,283.85661739999995
B_APH141,922.7510846000001
B_SCYSDS,249.53482030000004
A_MN6PP_num2,379.8734329
B_LDH_D,286.84871180000005
B_PGSA141,905.7820102
B_ALDD2y_num5,605.2624308999999
A_MDDCP3pp_num5,613.8748176
A_SDPTA_reverse_num5,339.33836560000003
A_DHDPS,316.59763080000005
A_MOGDS,946.5959049
A_HSDy_num2,197.52809430000002
B_MDDEP2pp_num1,9242.86248
B_NTPP9,5215.739601
A_ACACT5r_num2,1052.632144
B_ALKP,484.671338
B_2AGPEAT141,231.52768140000003
A_NTD3_num2,418.5546706
B_I2FE2SS2,91.29699756
B_GLYCLTDy_num1,1772.2240780000002
A_AGM4PA,978.7323366
B_SUCOAS,201.0186844
B_2AGPGAT140,322.24094510000003
A_PGPP180_num2,598.7318356000001
B_PDE1_num1,684.7944913
A_LPLIPAL2ATG141,249.5374607
A_UAG2E,677.1179883
B_GLCRD_num1,344.0516764
B_PYDXPP_num4,1081.242702
B_ANS,76.6277937
A_MDDEP1pp_num7,717.3500683
A_ALCD19_reverse_num2,38.322581400000004
B_FUM_reverse_num2,17.87892895
B_HACD2_num2,506.4749954
A_PPDOy,726.989701
B_EAR140x,166.0429884
B_PGMT_reverse_num2,1415.194528
A_PGMT_num3,4734.110965999999
B_PGPP160_num1,489.7363966
B_ADPRDP_num1,308.01766360000005
B_QULNS,21.65226669
A_FA80ACPHi,414.0823675
A_ACLS_num2,1685.4620850000001
A_PAPA120,1268.206568
B_TGBPA_reverse_num2,153.5220803
A_OBTFL_num3,192.0489158
A_URIH_num1,365.3779942
A_PGPP161_num1,491.6904772
A_NDPK6_reverse_num1,418.9696649
A_ADPRDP_num2,275.3031183
A_PLIPA2A181pp,182.18478149999999
B_PRAGSr_reverse,384.2827113
B_MLTGY2pp_num2,3246.352246
B_CBLAT,452.26736860000005
A_PYDXK_num1,150.7589757
A_PYK6,116.1415429
A_ADNCYC,326.26032999999995
A_RBFSb,1.535515187
A_MDH_reverse,180.34102040000002
B_DXPRIi,136.9042131
A_AGMHE,219.7931889
A_3HPPPNH,265.8920043
A_GLUN_num2,652.4086697
A_DHNCOAT,192.6981175
A_AMAOTr_reverse,343.54018210000004
A_FCLT_num2,265.4088319
A_PPAKr_reverse,229.0908145
A_HPYRRy_num1,271.57122630000003
A_FUM_reverse_num1,17.93642799
A_GLYK,203.0491398
B_FBA_num1,4000.2809899999997
B_AMPTASECG_num2,819.2373708
A_PFK_num2,15417.7964
A_EAR100x,119.55303529999999
B_G3PAT160,196.5311691
A_MCITL2,300.3675207
A_SQGH,406.1662335
A_DMQMT,428.4557675
A_RPE_reverse,4413.377638
A_SBTPD_reverse,389.756038
B_UDPGALPpp,248.1825256
A_TDPDRE,873.710559
A_TMAOR2pp_num1,135.6477219
B_SFGTHi_num2,2091.920234
A_LPLIPAL2E160,582.0299173999999
A_R15BPK,861.6758587000002
B_NTD6_num2,524.0091266
B_PRMICI_reverse,1478.422819
B_LIPATPT,677.3216361000001
B_FCLPA_reverse_num2,207.5611031
B_CYSTL_num1,97.14896144
B_EAR140y,136.7897825
A_ACACT2r_reverse_num1,1044.983248
B_THRD_L_num2,404.70880889999995
A_ALLK,686.2284011
B_PAPA160,557.8941446
B_NTD4_num2,922.8943364
A_METS_num2,42473.73736
A_LPLIPAL1A120pp,101.6784194
A_I2FE2SS,90.56524962
B_DHPTDNRN,538.8930806
B_DHFR_num2,976.6383263
A_AB6PGH_num3,787.9325151
A_ALAR_num2,1455.41681
A_ADCL_num2,268.4149141
A_DHORTS,479.8909255
B_3HAD120_num1,91.00053356
A_EDTXS3,469.74029620000005
B_LPLIPAL2ATG140,379.2416591
A_NADH5_num1,468.9928954
B_DADK_reverse,565.7498977999999
A_NTD12_num4,470.0589701
A_PERD_reverse,352.1466525
B_LIPOCT,389.42595730000005
A_HPYRP,958.5143542000002
B_ALDD2y_num4,701.6377096
A_UACMAMO,376.5016843
B_HACD2_reverse_num2,515.1391718
B_PGPP180pp_num2,328.1377245
B_ACACT4r_reverse_num1,742.6285389
B_TRPS3,249.20741669999998
A_PANTS,1.139325235
A_ACKr_num1,3978.518296
B_DAGK120,458.85054110000004
A_RHCCE,0.556236545
A_HSK,4336.233574
B_LCARSyi,250.16562709999997
A_DKGLCNR1_num2,341.67859619999996
A_PAPSR2_num1,317.0566078
A_ADD,760.1677917000001
B_GLTPD_reverse,347.88289269999996
A_NTP3_num2,678.0168053
B_ALATA_D2_num1,102.61699899999999
B_2AGPEAT180,280.4011138
B_FACOAL120t2pp_num2,157.4035806
A_ACGS,2780.760041
A_ACCOAL_num1,224.1017333
A_DSERDHr_reverse,161.6825823
A_XYHDL,330.6809338
A_GALCTND,480.1756552
A_PLIPA1E161pp,183.31010990000001
B_UAG2E_reverse,766.4734672999999
B_FBA3_reverse,137.5947023
A_PGPP180_num1,894.8340063999999
A_RBP4E_num3,3298.8177579999997
A_AP5AH,1350.279334
B_DMSOR2pp,614.7981472
A_PFL_num2,333.128104
B_PSCVT_reverse,946.9472814999999
B_TDPGDH_num2,304.2296347
B_NTP1_num1,436.02096950000004
B_PNSPA,765.3931188999999
A_PGPP140_num1,510.92612239999994
A_MDDCP1pp_num6,1141.1604630000002
B_EAR121y,83.44143875
B_PYK2,134.7468604
B_CLPNS160pp_reverse_num2,349.32485230000003
A_HACD3_reverse_num2,477.6594445
A_DURIPP_reverse_num2,62.12144485
A_AMPTASEPG_num2,106.87188799999998
A_NTD1_num4,907.4983254000001
B_ATPS4rpp_reverse_num1,726.3707817000001
B_UGLT_reverse,133.7976107
A_E4PP_num3,774.918946
A_LPADSS,2208.4612850000003
B_NTD5_num3,403.12231610000003
B_UPP3MT,94.64586928
A_PSD181,502.84774869999995
A_ASPTA_reverse_num2,868.2110718
B_ADK4,399.4207733
B_ECOAH8_reverse_num2,154.09706709999998
B_MOAT2,4491.33135
B_SPMDAT2,213.3492137
A_AHGDx,130.9283796
A_CFAS160E,598.5141954
A_NTPP9,5215.739601
A_ALDD2y_num4,701.6377096
A_OGMEACPR,0.0011971689999999999
B_EDTXS1,358.45533880000005
B_CRNDCAL2,345.23105960000004
B_6D6SFK,757.5998991
A_ECOAH1_num1,559.855104
A_ACHBS_num2,414.1795971
B_PYDXPP_num2,967.0409384999999
A_NTD1_num3,726.5338205
B_AGM3Pt2pp,266.619146
B_13PPDH2_reverse,124.13526840000002
A_A5PISO_num1,394.56933139999995
B_DHPPDA2,14.27923338
A_IPDPS,44.51531364
B_NAMNPP,202.81584709999998
B_YUMPS_reverse,1185.656209
B_PLIPA2A160pp,223.28375789999998
B_CLPNS140pp_reverse_num1,473.38841569999994
B_PUNP7,106.91379140000001
B_AGM4PApp_num4,785.6009497
B_AHGDx_reverse,161.5147899
B_OP4ENH,181.19275190000002
B_GUI1,1595.918408
A_MDDCP3pp_num2,305.0877141
B_ALR2_num3,340.172513
B_KARA1_reverse,38.28439666
A_VALTA_reverse,154.8675486
B_THIORDXi_num1,1052.98621
A_NDPK5_reverse_num2,165.2920399
A_ICHORS_copy2,253.80950319999997
A_OCBT_reverse_num1,176.6402645
B_AGMT,520.726602
A_ACOAD2f_reverse,14363.7839
A_SERD_L_num2,1611.828929
B_G3PAT180,92.98109121
B_LPLIPAL1G181pp,98.42512589
A_URIH_num3,379.5405322
B_NTD9_num1,480.1285755
A_AGMt2pp,642.0356436000001
B_NTPP5_num1,1230.4873380000001
A_ACOAD7f_reverse,5164.5065700000005
B_DTMPK_reverse,944.6149063999999
B_MLDCP2App_num1,910.9142545
B_ASNS2_num2,545.8114557
B_NNAM,487.1372147
B_ALAR_reverse_num1,1342.434064
A_UAMAGS,2222.524993
A_EAR181y,152.24725669999998
A_G1PP_num3,333.82547489999996
A_DNTPPA_num2,635.9980299
A_EAR161x,83.44138788
B_NTP3pp,101.0930993
B_AGPAT181,2592.227766
B_BMOCOS,0.81693321
B_SHKK_num1,3135.538913
B_FRULYSE,81.60205614
B_S2FE2SR,76.88254454
A_NTD5_num3,403.12231610000003
B_GLYCDx,62.87800729
A_PLIPA1A141pp,140.21693249999998
A_LPLIPAL2ATE120,390.33063960000004
B_ADSL2r_reverse,77.49908993
A_23PDE9pp,614.7400384
B_UAAGDS,539.89607
B_TALA_reverse_num1,241.45727999999997
A_SDPTA_num5,217.4212185
A_ARGDCpp,39.04512896
B_NTPP10,611.2359815000001
A_SPODMpp,610.2535462000001
B_NTPP2_num1,681.4671818
A_ADOCBIK,231.18078709999997
A_DAGK141,234.06419790000004
B_CRNCBCT_reverse,265.089835
A_3HAD120_num2,245.1373482
B_ACOTA_num3,205.5933085
B_E4PP_num4,1134.1521539999999
B_ASPT,98.24123844
A_GALUi,82.034257
A_ACACT6r_num2,497.0226276000001
B_DHDPS,316.59763080000005
A_T2DECAI_reverse,462.41898430000003
A_MCTP2App_num2,549.265436
B_ASPK_num2,1771.093502
A_METNA_reverse,703.6158977000001
B_ME2,1016.179566
A_MDDCP5pp_num6,3632.3662670000003
A_O16AUNDtpp,1246.447155
A_UDCPDP_num3,507.29149529999995
A_CTECOAI6,153.57022790000002
A_DDPA_num1,925.5572043999999
A_DPCOAK,101.8491095
A_POX,46.16832479999999
A_UDPGALPpp,248.1825256
A_OGMEACPS,0.003652085
A_NODOx,787.3785035
B_URIH_num2,91.54722769
B_PAPSR2_num1,317.0566078
B_FBA3,183.9209651
B_LPLIPAL2E120,238.59659330000002
B_ACACT4r_reverse_num2,422.67722089999995
B_UMPK_reverse_num2,178.49778999999998
A_LPLIPAL2ATG140,379.2416591
A_ACKr_num3,3891.362315
A_EDD,747.6722557999999
A_LPLIPAL2G140,418.4863673
B_RNTR2c2_num2,124.22699159999999
A_ACOTA_num4,402.3417442
A_3OAS120_num1,108.02512340000001
B_NADH10_num3,531.8885024
B_NTD6_num1,310.37572819999997
A_AACPS2,104.0982165
B_ALCD2x_reverse_num1,22.45512827
B_SPODM_num1,934.0152275
A_PUNP5_num2,120.5968923
A_GTPDPDP,105.8539794
A_MN6PP_num4,388.8895721
A_MLTGY4pp_num1,295.462058
A_PGPP181_num1,593.8389972
A_FRULYSDG,89.99089434
A_MTHFC,4000.805315
B_ACACT7r_num1,782.0622237000001
A_DADK_reverse,565.7498977999999
B_SERD_L_num4,1616.910434
A_IPMD_num2,437.5553455
A_3HAD100_num2,91.00039939
A_PPM2,3310.4358850000003
B_MDDEP1pp_num2,1003.469078
B_LPLIPAL1E140pp,101.678511
A_HPYRI_reverse,174.49309319999998
A_BSORx,130.30511629999998
A_TKT1_num2,2504.07123
A_HACD1_reverse_num2,540.0537883
B_DC6PDA,895.392405
B_MLTGY4pp_num3,362.7054052
B_TGBPA_reverse_num1,69.40148445
B_MLTGY3pp_num2,658.4344022000001
B_2DDARAA_reverse_num2,74.4565735
B_HACD6_reverse_num2,374.78882400000003
B_2DOXG6PP_num2,332.078754
B_MTHFD_reverse,463.8016881
A_ACACT7r_reverse_num1,572.8133257000001
A_NTD5pp_num1,181.317176
A_MCTP1Bpp_num1,10391.53189
A_G3PAT141,97.06922214
B_GNP_num2,1072.475078
A_HEX7,970.1893097999999
B_2DOXG6PP_num1,428.7860915
A_ACBIPGT,232.5855037
A_3HAD161_num1,245.1368959
B_LPLIPAL2ATG161,732.9560489
B_MLTGY4pp_num7,250.43645440000003
A_SSALy_num1,310.04888539999996
A_PSD140,653.5616537000001
A_ATHRDHr,123.94723729999998
A_COLIPAabcpp,76.38756601
A_FCLPA_reverse_num2,207.5611031
B_DDPA_num1,925.5572043999999
A_REPHACCOAI_reverse,376.81740069999995
B_E4PP_num1,793.3113274
B_ASR,414.5548893
B_PPM_reverse,730.7471783
A_ADK4_reverse,1169.51223
B_HACD7_reverse_num1,310.66092030000004
B_TGBPA_num1,181.9533303
A_GUI1_reverse,337.6229091
B_OHPBAT,0.045245115
A_TRSARr_num1,437.57527230000005
A_FACOAL140t2pp_num1,253.28305519999998
B_RNDR3_num1,46.47507594
B_PPCK,1627.361672
A_CPPPGO2,177.9585651
B_MLTGY1pp_num7,543.3338683999999
A_AGPAT140,400.9837447
B_G3PD2,943.9112069
A_LPLIPAL1E160pp,158.8964487
B_QUINDH,151.13541740000002
B_AGPAT180,338.7664436
A_ASPTA_num1,159.7495834
B_PGPP141_num1,478.9378353
B_2DDARAA_reverse_num1,296.08512010000004
A_DHNPA2r_reverse,101.71210190000001
A_ALR2_num1,323.1587276
A_PTA2,194.22421359999998
B_MOAT3C,337.95831119999997
B_GLUTRS,6.020547907
A_GALKr,1070.003808
A_FCLPA_num2,259.1847154
A_PHETA1_reverse_num3,151.5818139
A_FUM_reverse_num3,10.67635578
B_YUMPS,182.0340305
B_PRFGS,356.4288376
A_FMNRx2_num2,672.755673
B_GUAPRT_num1,213.50965010000002
B_BWCOGDS1,1191.645425
B_GTHS,299.83398880000004
A_LPLIPAL1A140pp,226.63761430000002
B_RMPA_reverse,83.99237049999999
A_TGBPA_reverse_num1,69.40148445
B_MLTGY2pp_num8,1886.543212
B_ICHORS_copy2,253.80950319999997
B_ASCBPL,161.61636330000002
A_ACACT1r_reverse_num1,1054.293023
A_NADH10_num1,537.308913
A_ALDD2y_num3,98.09359069
A_PYNP2r_reverse,64.23200832
A_NADH9_num3,123.44872720000001
B_ACOTA_num2,206.07168049999999
B_USHD,761.3210071000001
B_TRSARr_num1,437.57527230000005
A_EDTXS4,1702.027176
B_MDDCP5pp_num4,2934.669591
B_L_LACD3_num2,1428.869971
B_GLNS,5774.14834
B_XYLK2_num1,364.48620710000006
B_UAGAAT_reverse,106.32143459999999
B_PPS,2120.938517
A_NTRIR4pp,5612.665105
B_PSD161,791.4421834999999
A_MLTGY3pp_num7,453.00949119999996
B_PYDXNK,150.75582930000002
A_TAUDO,72.68203536
A_NTD2pp_num3,290.6912983
B_FALDH2_reverse,284.6913071000001
B_ASP1DC,18.21638463
A_CTECOAI8_reverse,326.1488251
B_LPLIPAL1E160pp,158.8964487
A_CLPNS141pp_num2,677.9908703
B_ALR2x,1017.287152
A_ILETA,108.66972679999999
B_PPTHpp,62307.572089999994
A_PLIPA2A141pp,140.50454109999998
B_RPE,8085.508287999999
B_NADPHQR3,697.2827341
A_ACOTA_num2,206.07168049999999
B_PRPPS_reverse,284.27613310000004
B_NADHPO,31.85868716
A_ACGAMT,126.801057
A_ENO_reverse,568.1456335
B_TKT2_num1,2243.85592
A_AGM3PApp_num1,517.4804132
B_ALAALAr_reverse_num2,305.7158963
B_TPRDCOAS,738.080474
B_GMHEPAT,3411.6570460000003
B_CYNTAH,105.7205023
B_NTD12_num3,209.6444314
A_XYLK2_num2,403.7041838
A_URIK1,797.5797044
A_MDDEP2pp_num3,3226.4518829999997
B_FMNRx_num2,881.32025
B_ACOTA_reverse_num2,373.58430150000004
B_MECDPDH5_num1,160.09279130000002
A_MCOATA_reverse,231.8469262
A_TPI,4805.018575
B_ASPK_num1,3551.454153
B_GPDDA4pp,503.68371389999993
A_GLUPRT,971.8869742999999
B_GALCTD,1293.260129
B_NTD9_num3,382.8998357
B_CDGUNPD_num3,741.296644
A_ALATA_D2_num2,63.71135396
A_CYSSADS_num2,148.0797186
A_DHPPDA2,14.27923338
B_CINNDO,271.9140797
A_KAS15,328.94489649999997
A_GRTT,13.433002900000002
A_FHL_num2,533.2202112
A_GPDDA2,339.3081651
B_AICART_reverse,525.5592653
A_HCYSMT,1183.100981
B_PUNP2_reverse,63.22078175
B_2MAHMP_num2,583.4077141
B_ACOATA_reverse,129.53635309999999
A_CYANST_num1,8900.055602
A_RNDR2b_num2,113.88772649999999
B_PRMICI,1382.881464
B_METSOXR1_num1,93.84212488
B_ACACT7r_reverse_num1,572.8133257000001
A_HYD2pp_num2,39673.660910000006
B_DKGLCNR1_num2,341.67859619999996
B_AB6PGH_num2,767.6381376
A_SERD_L_num1,373.4314921
B_BSORx,130.30511629999998
B_3NTD4pp_num1,474.50331439999997
A_RNDR4_num1,40.16205523
A_LPLIPAL2E180,548.8347778
B_R5PP_num1,429.4835006
B_APH161,986.8924843
A_MLTP1_reverse,432.40792360000006
A_SHCHD2,12.25190886
A_NDPK2_num1,1043.082428
B_MLTG1,935.8381604
B_ADK4_reverse,1169.51223
B_G6PDH2r,10017.16202
B_BGLA1_num2,185.1329976
B_ECOAH8_reverse_num1,318.2778369
A_PMPK,15.71580241
A_PUNP6_reverse_num2,52.87278142
A_UACGALPpp,227.654723
B_PGI,334082.2935
B_GLYCK,768.7171922
A_ACPPAT140,206.9723226
A_MMM,4676.312131000001
A_PGPP141pp_num2,603.0426848999999
B_TALA_num2,1400.431758
A_UHGADA,2226.417206
B_MANPGH,806.2551714
B_FACOAE140,495.4257219
A_GSNK,712.1377698
B_ACOAD2f,4777.097638
A_PCNO,297.0976008
A_FLVR_num1,425.58007130000004
A_DASYN140,773.4513401
B_DHCINDO,142.5282136
B_23PDE9pp,614.7400384
B_CYSTL_num2,192.38585680000003
A_23PDE7pp,810.8551546
A_GUAPRT_num2,253.07296090000003
A_EAR40y,141.5789219
A_CBMKr,1170.7962890000001
A_AB6PGH_num2,767.6381376
A_GLBRAN2,2623.483913
B_PYK_num1,2080.746197
A_FMNRx2_num1,415.3334503
B_MDDCP1pp_num1,1302.137468
A_NO3R1pp_num1,1599.714657
B_ASNN_num1,82.7216201
B_PYNP2r_reverse,64.23200832
B_AGMt2pp,642.0356436000001
B_NMNAT_num2,379.4323086
B_MC6PH,5322.990651
B_NDPK7_num1,420.6317699
B_MLTGY1pp_num8,828.2277974
B_G1PPpp_num2,349.9346915
B_TYROXDApp,73.34218733
B_ACOAD3f_reverse,14363.7839
A_PDE1_num2,3995.7220700000003
B_HETZK,211.10323509999998
B_MOGDS,946.5959049
B_5DGLCNR,374.6612923
B_GTHOr_reverse,102.9401459
B_3HAD140_num2,94.80644697
A_ACACCT_num1,291.74188369999996
B_FACOAL141t2pp_num1,304.81433169999997
B_PRATPP,3480.431363
A_2HESR_num1,419.2404619
B_HCYSMT,1183.100981
B_NADH9_num4,252.5926039
B_ACALD_reverse_num2,37.10928627
A_2AGPGAT160,119.5682808
A_OCBT_reverse_num2,177.02382230000003
A_MEPCT,251.77515079999998
A_HPACOAT,340.03704289999996
A_GLUR,2852.058252
A_AMALT4,407.99364239999994
B_DMSOR1pp,250.9649622
A_13PPDH2_reverse,124.13526840000002
A_MDDCP4pp_num6,281.261899
B_DHBD,138.9540501
A_ACPPAT160,429.61812689999994
A_ARGSL_reverse,207.1652327
A_PUNP1_reverse,0.231214615
A_DURIPP_num2,205.01178480000002
B_PSSA140,352.73197410000006
A_GARFT,17350.66679
A_MLDCP1Bpp_num1,1058.899505
B_FBP_num1,3997.1835119999996
A_PYROX,373.2143359
B_THFAT,337.0379117
B_NTD8_num1,391.33282610000003
A_MLTG2,645.6642835
A_NNDMBRT,426.5970698
B_MCTP1Bpp_num1,10391.53189
B_ACOAD4f_reverse,14363.7839
B_ACPS1_num1,769.0441753
B_DKGLCNR2x,270.6143542
B_MDDCP2pp_num1,554.9412951
B_3HAD181_num2,163.8845356
B_HPYRI_reverse,174.49309319999998
A_ASPTA_num2,159.880024
A_PLIPA2G160pp,140.68457949999998
A_PSP_Lpp_num1,222.444745
A_XYLK2_num1,364.48620710000006
A_LEUTAi_num1,264.4608923
A_TYROXDApp,73.34218733
A_MLTGY4pp_num8,381.75134130000004
A_NTD1_num2,683.3259572000001
B_CYTBDpp_num1,489.59565210000005
B_CXSAMS,452.11470999999995
B_ASPK_reverse_num1,741.7666415
B_AIRC2,7024.6394549999995
A_NADHPO,31.85868716
B_ACP1_FMN_num2,865.2536233
A_ACACT3r_num2,432.9436993
B_G1PPpp_num1,378.7036559
B_MDDEP3pp_num4,639.2407897999999
B_MLTGY2pp_num5,983.670417
B_IPMD_num1,223.19508059999998
B_S2FE2SS,33.55260458
B_ADPT,254.70503650000003
A_EAR140y,136.7897825
A_3HAD180_num1,249.08632319999998
B_FACOAL141t2pp_num2,148.5955196
B_UAMAS,469.92174500000004
B_UGLCURPpp,236.0847981
A_IPPS,628.2952778
A_MCTP2App_num1,550.8441789
B_OHPBAT_reverse,251.6770247
A_OPMEACPS,0.001013768
B_ADD,760.1677917000001
B_UMPK_reverse_num1,1123.958379
A_HACD1_num2,503.1725879
B_DMQMT,428.4557675
B_ALR2_num2,321.8810345
B_PLIPA1G160pp,140.6845118
B_RNDR4b_num3,714.9252978
B_KARA1,73.82442998
B_23PDE2pp,742.9971042999999
B_OPHBDC,28.49022159
A_G1PACT,390.32270739999996
B_SDPTA_reverse_num1,294.92306329999997
A_UDPGPpp,229.7999694
A_ASR,414.5548893
B_NTP3_num4,634.9519182999999
B_HACD7_num1,445.8558601
A_3OAS100_num2,108.02540659999998
B_RHCCE,0.556236545
A_GMPS,207.5431675
A_AACPS4,221.6429576
A_RPI_num2,2208.7058260000003
B_SHGO,485.17470999999995
B_G3PD2_reverse,1683.0942530000002
A_MLDCP1Bpp_num4,1103.122353
B_GLCS1,245.0302141
A_ACOAD3f,4201.606092
A_NADH9_num4,252.5926039
A_DGUNC_num3,95.18373290000001
A_DNTPPA_num1,548.5794469
B_CLPNS180pp_reverse_num2,206.2490042
B_ILETA_reverse,107.3513689
B_ALTRH,1291.449765
B_RBP4E_num1,3335.776231
B_PSP_L,152145.8107
B_RPI_num2,2208.7058260000003
A_PAPA120pp,535.3328338
B_FMNRx2_num3,33.30032002
A_HCO3E_reverse_num2,358.85771739999996
A_AACPS6,189.3926299
A_ECOAH5_reverse_num2,195.7602159
A_APH120,1224.582992
B_ICHORS_copy2_reverse,114.2580163
B_3OAS120_num1,108.02512340000001
B_O16GALFT,584.3589003
A_ACACT4r_num2,513.3371747
A_FRULYSE,81.60205614
B_3OAR181,166.2094049
B_NTD3_num1,247.914023
A_EAR181x,217.62143619999998
B_NDPK2_reverse_num1,557.2652272999999
B_3OAR141,90.96171033
A_ICDHyr,432.7235137
A_ORNDC_num2,216.8597236
A_PTHRpp_num2,217.93177749999998
B_HPACOAT,340.03704289999996
A_ACOAD8f_reverse,3621.7152530000003
A_ACP1_FMN_num2,865.2536233
A_G1PPpp_num2,349.9346915
B_GPDDA5,400.7611063
B_PSD141,735.8140678999999
B_PPPGO,116.7558825
B_FMNRx2_num1,415.3334503
A_NTP3_num5,788.4004758
B_GLCRAL,150.72650009999998
A_ECOAH3_num1,572.525342
A_MLDCP3App_num4,331.2254077
A_UDPG4E,182.7153676
B_NTD7_num2,361.2150504
A_PSCVT,1640.0626519999998
A_LDGUNPD,596.2546732999999
A_AGPAT161,20981.160669999997
A_E4PD_num1,62.48392839
B_CLPNS161pp_reverse_num2,286.6542232
A_CTECOAI6_reverse,182.9796608
B_TALA_num1,708.9548467
B_3OAR180_reverse,115.06222109999999
B_NADH5_num1,468.9928954
