,tyr:php,AG:GD=3:1,No.1glc,No.1xyl,AG:GD=2:1,No.2glc,No.2xyl,AG:GD=1:1,No.3glc,No.3xyl,AG:GD=1:2,No.4glc,No.4xyl
35,0.062:0.07500000000000001,0.059478055034219324,3.0010286778921107,6.0,1.0196113339864041,4.05003053097006,5.999999999998911,1.9478992641977584,5.065635406255287,6.0,1.9478992641973036,7.8124950502114,6.0
36,0.062:0.07600000000000001,0.05943686510397583,3.0027003983388894,6.0,1.0195655823523566,4.0516972674880805,5.999999999998834,1.9478560543211643,5.067303870043161,6.0,1.9478560543211643,7.814164480079768,6.0
37,0.062:0.077,0.059395675171458606,3.0043721187832086,6.0,1.019519830718309,4.053364004006088,5.999999999998691,1.9478128444445701,5.068958288374514,6.0,1.9478128444445701,7.815833909947648,6.0
38,0.062:0.078,0.05935448524007825,3.0060438104701763,6.0,1.019474079085171,4.055030740525118,6.0,1.9477696345685445,5.070626839952293,6.0,1.9477696345684308,7.8175033398160405,6.0
39,0.062:0.079,0.05931329530869789,3.007715559674323,6.0,1.019428327451351,4.05669750580199,6.0000000000007265,1.9477264246914956,5.072228069726207,6.0,1.9477264246916093,7.819172769683649,6.0
40,0.062:0.08,0.05927210537731753,3.009387280119884,6.0,1.019382575817417,4.05836421356155,6.000000000000866,1.9476832148149015,5.073964037407854,6.0,1.9476832148150152,7.820842199551517,6.0
41,0.062:0.081,0.05923091544593717,3.011059000565437,6.0,1.0193368241833696,4.0600309500795735,6.000000000000743,1.9476400049385347,5.075632675930929,6.0,1.947640004938421,7.8225116294193935,6.0
42,0.062:0.082,0.0591897255146705,3.012730692252512,6.0,1.0192910725494357,4.061697686597717,6.0000000000008455,1.9475967950615996,5.077119072180249,6.0,1.9475967950615996,7.824181059287006,6.0
43,0.062:0.083,0.05914853558329014,3.0144024126980593,6.0,1.0192453209153882,4.063364451874323,6.0000000000007265,1.9475535851850054,5.078788471583179,6.0,1.9475535851850054,7.825850489154885,6.0
44,0.062:0.08399999999999999,0.05910734565190978,3.016074161902216,6.0,1.0191995692822502,4.065031159634754,6.000000000002442,1.9475103753087524,5.080393405080445,6.0,1.947510375308866,7.827519919023247,6.0
45,0.062:0.08499999999999999,0.059066155719392555,3.0177458823465177,6.0,1.0191538176482027,4.0666978961527604,6.000000000002287,1.9474671654323856,5.08198187302555,6.0,1.947467165432272,7.829189348891102,6.0
46,0.062:0.086,0.059024965788012196,3.0194176027920796,6.0,1.0191080660142688,4.068364632670913,6.000000000002428,1.9474239555557915,5.083570359698243,6.0,1.9474239555556778,7.830858778758987,6.0
47,0.062:0.087,0.058983775856745524,3.021089323237752,6.0,1.0190623143795392,4.070031369188204,6.000000000000894,1.9473807456795384,5.085276855246244,6.0,1.9473807456795384,7.832530868459114,6.0
48,0.062:0.088,0.058942585925365165,3.0227610149247015,6.0,1.0190165627454917,4.071698134465505,6.0,1.9473375358026033,5.087273471975871,6.0,1.9473375358024896,7.834197638494695,6.0
49,0.062:0.089,0.058901395993984806,3.024432764128858,6.0,1.0189708111115579,4.073364842224356,6.0,1.9472943259260092,5.0892725006873825,6.0,1.9472943259261228,7.835867068362791,6.0
50,0.062:0.09,0.05886020606294551,3.026104484574785,6.0,1.0189250594775103,4.075031578742411,6.000000000000774,1.9472511160495287,5.091263099234469,6.0,1.9472511160495287,7.8375364982306825,6.0
51,0.062:0.091,0.05881901613156515,3.027776205020345,6.0,1.0188793078434628,4.076698344019007,6.000000000000668,1.9472079061725935,5.0932632054184594,6.0,1.9472079061727072,7.8392085879288524,6.0
52,0.062:0.092,0.05877782620132166,3.0294479254671343,6.0,1.018833556209529,4.078365080537155,6.0,1.9471646962959994,5.095259822149568,6.0,1.947164696296113,7.840878017796632,6.0
53,0.062:0.093,0.058736636270168674,3.0311196459129364,6.0,1.0187878045747993,4.08003181705444,5.99999999999928,1.9471214864199737,5.097257255431555,6.0,1.9471214864199737,7.842544787834607,6.0
54,0.062:0.094,0.058695446338788315,3.0327913663584902,6.0,1.0187420529407518,4.081698524813853,6.0,1.9470782765433796,5.0992561344699485,6.0,1.9470782765433796,7.844216903672173,6.0
55,0.062:0.095,0.058654256407407956,3.0344630868040428,6.0,1.018696301306818,4.083365261332,5.9999999999992495,1.9470350666667855,5.101252607343042,6.0,1.9470350666667855,7.845886274069746,6.0
56,0.062:0.096,0.058613066475800224,3.036134807249341,6.0,1.01865054967368,4.085032026610407,6.0,1.9469918567906461,5.1032492513244705,6.0,1.9469918567906461,7.847553077438642,6.0
57,0.062:0.097,0.05857187654419249,3.037806498936065,6.0,1.0186047980396324,4.0866987631276555,6.000000000000853,1.9469486469139383,5.105245868054615,6.0,1.9469486469135973,7.849225197116998,6.0
58,0.062:0.098,0.05853068661429006,3.0394782481418225,6.0,1.018559046405585,4.088365499645679,6.00000000000073,1.9469054370372305,5.107242484785017,6.0,1.9469054370372305,7.85089193717412,6.0
59,0.062:0.099,0.0584894966829097,3.0411499685873618,6.0,1.018513294771651,4.090032207405207,6.000000000000828,1.94686222716075,5.109236047865336,6.0,1.9468622271606364,7.8525640530117125,6.0
60,0.062:0.1,0.05844830675164303,3.042821689033054,6.0,1.0184675431379446,4.091698972682236,6.0000000000014015,1.9468190172837012,5.111232664594521,6.0,1.9468190172835875,7.854233482878095,6.0
61,0.063:0.04,0.05927798409607021,2.9684256861524183,6.0,1.020206105228226,3.991550267104748,5.999999999998909,1.9484054370369677,5.076503034274202,6.0,1.9484054370370814,7.753859082964534,6.0
62,0.063:0.041,0.05927798409607021,2.9684256861524183,6.0,1.0201603535941786,3.993217032381376,5.999999999998841,1.9483622271604872,5.078502463106435,6.0,1.9483622271604872,7.755528512832467,6.0
63,0.063:0.042,0.05927798409607021,2.9684256861524183,6.0,1.0201146019610405,3.994883740141778,6.000000000000531,1.9483190172843479,5.080501891941008,6.0,1.9483190172843479,7.757200602532318,6.0
64,0.063:0.043000000000000003,0.05927798409607021,2.9684256861524183,6.0,1.020068850326993,3.9965505054184107,6.0000000000004245,1.9482758074077537,5.08250132077243,6.0,1.9482758074077537,7.758867372568661,6.0
65,0.063:0.044,0.05927798409607021,2.9684256861524183,6.0,1.0200230986930592,3.998217241936558,6.000000000000534,1.9482325975309323,5.084500749602298,6.0,1.9482325975309323,7.760539526820704,6.0
66,0.063:0.045,0.05927798409607021,2.9684256861524183,6.0,1.0199773470590117,3.9998839496959824,6.000000000000394,1.9481893876543381,5.086500178433656,6.0,1.9481893876543381,7.762208925956584,6.0
67,0.063:0.046,0.05927798409607021,2.9684256861524183,6.0,1.0199315954250778,4.001550686214126,6.000000000000462,1.9481461777778577,5.088499607265862,6.0,1.948146177777744,7.763878340458419,6.0
68,0.063:0.047,0.05927798409607021,2.9684256861524183,6.0,1.0198858437910303,4.0032174514907375,6.000000000000375,1.94810296790115,5.090499036096498,6.0,1.9481029679009225,7.765545092039598,6.0
69,0.063:0.048,0.05927798409607021,2.9684256861524183,6.0,1.0198400921578923,4.004884188009761,6.000000000002082,1.9480597580246695,5.092498464928701,6.0,1.9480597580247832,7.767214521908026,6.0
70,0.063:0.049,0.05927798409607021,2.9684256861524183,6.0,1.0197943405238448,4.0065509245277795,6.000000000001962,1.9480165481480753,5.094494116610564,6.0,1.948016548148189,7.7688839517758534,6.0
71,0.063:0.05,0.05927798409607021,2.9684256861524183,6.0,1.019748588889911,4.008217632287337,6.0000000000020615,1.9479733382714812,5.096493427030662,6.0,1.947973338271595,7.770556067613109,6.0
72,0.063:0.051000000000000004,0.05927798409607021,2.9684256861524183,6.0,1.0197028372551813,4.009884397563203,6.0000000000005596,1.9479301283954555,5.098492855864655,6.0,1.9479301283954555,7.77222550516529,6.0
73,0.063:0.052000000000000005,0.05927798409607021,2.968425686152418,6.0,1.0196570856211338,4.011551105322612,6.000000000000473,1.947886918518975,5.100501435501668,6.0,1.9478869185188614,7.7738922413799605,6.0
74,0.063:0.053000000000000005,0.05927798409607021,2.96842565739383,6.0,1.0196113339872,4.013217841840782,6.000000000000565,1.9478437086421536,5.102500864330487,6.0,1.94784370864204,7.775561671247592,6.0
75,0.063:0.054,0.05927798409607021,2.9684256573938166,6.0,1.0195655823531524,4.014884607389339,6.000000000000412,1.9478004987653321,5.104491142357828,6.0,1.9478004987654458,7.777233787084911,6.0
76,0.063:0.055,0.05927798409607021,2.9684256861524396,6.0,1.0195198307188775,4.016551343635179,5.99999999999986,1.9477572888885106,5.106490571188428,6.0,1.947757288888397,7.778900530982821,6.0
77,0.063:0.056,0.0592606637303561,2.9691286158416657,6.0,1.01947407908483,4.018218051394596,5.9999999999997335,1.9477140790119165,5.108490000019987,6.0,1.9477140790118028,7.780572646819048,6.0
78,0.063:0.057,0.05921947379897574,2.9708003650458212,6.0,1.0194283274501004,4.019884816670471,5.999999999998244,1.9476708691358908,5.110492739936435,6.0,1.9476708691356635,7.78224207668823,6.0
79,0.063:0.058,0.05917828386634483,2.9724720854899997,6.0,1.0193825758161665,4.021551524430011,5.999999999998348,1.9476276592592967,5.112488857685498,6.0,1.9476276592592967,7.78390882058719,6.0
80,0.063:0.059,0.05913709393496447,2.97414377717694,6.0,1.019336824182119,4.023218289706655,5.999999999998244,1.9475844493827026,5.114489360906032,6.0,1.9475844493827026,7.785578250455057,6.0
81,0.063:0.06,0.05909590400358411,2.9758154976225204,6.0,1.0192910725484126,4.024885026225052,5.999999999998779,1.9475412395065632,5.116489481976226,6.0,1.9475412395065632,7.787247680323407,6.0
82,0.063:0.061,0.05905471407231744,2.977487218068182,6.0,1.0192453209149335,4.026551762743668,5.99999999999978,1.9474980296300828,5.118487144182614,6.0,1.947498029629969,7.788917110191292,6.0
83,0.063:0.062,0.05901352414093708,2.979158967272336,6.0,1.0191995692809996,4.028218499261833,5.999999999999886,1.947454819753034,5.120486573012234,6.0,1.9474548197531476,7.790586540058911,6.0
84,0.063:0.063,0.058972334211148336,2.9808306589610214,6.0,1.0191538176469521,4.029885192635509,5.999999999999812,1.9474116098765535,5.122488177443272,6.0,1.9474116098765535,7.792255969926778,6.0
85,0.063:0.064,0.05893114427942692,2.982502408164806,6.0,1.0191080660130183,4.031551972298007,5.999999999999892,1.9473683999996183,5.124486505063134,6.0,1.947368399999732,7.793925399794401,6.0
86,0.063:0.065,0.05888995434838762,2.9841740998521233,6.0,1.0190623143789708,4.033218680057435,5.999999999999776,1.9473251901231379,5.126487974973905,6.0,1.9473251901231379,7.795597519838443,6.0
87,0.063:0.066,0.058848764416779886,2.985845849056038,6.0,1.0190165627458327,4.0348854453350445,6.0,1.9472819802469985,5.1284842883398944,6.0,1.9472819802469985,7.797264259530593,6.0
88,0.063:0.067,0.05880757448528584,2.9875175695014664,6.0,1.018970811111899,4.036552153094603,6.0000000000015845,1.9472387703702907,5.130483717170964,6.0,1.9472387703704044,7.798936292415454,6.0
89,0.063:0.068,0.05876638455390548,2.989189261188423,6.0,1.0189250594778514,4.038218918371221,6.000000000001472,1.9471955604938103,5.132483181085206,6.0,1.9471955604940376,7.800605809077963,6.0
90,0.063:0.069,0.0587251946227525,2.990861010392826,6.0,1.0188793078431218,4.039885626129886,6.0,1.947152350617671,5.134483649225862,6.0,1.9471523506178983,7.802275238947123,6.0
91,0.063:0.07,0.05868400469159951,2.9925327308386245,6.0,1.0188335562090742,4.041552362647804,6.0,1.9471091407410768,5.136468717824498,6.0,1.9471091407413041,7.803944668814873,6.0
92,0.063:0.07100000000000001,0.058642814759764406,2.994204451283679,6.0,1.0187878045751404,4.043219127924654,5.999999999999966,1.9470659308642553,5.13848160757359,6.0,1.9470659308642553,7.805614098681232,6.0
93,0.063:0.07200000000000001,0.0586016248296346,2.995876171730604,6.0,1.0187420529410929,4.044885864442678,5.99999999999981,1.9470227209876612,5.140467575486252,6.0,1.9470227209878885,7.807280838738265,6.0
94,0.063:0.07300000000000001,0.05856043489848162,2.9975478921764043,6.0,1.0186963013070454,4.046552600960708,5.999999999999717,1.946979511110726,5.142467004315636,6.0,1.9469795111108397,7.80895026860568,6.0
95,0.063:0.07400000000000001,0.058519244967214945,2.9992196126220927,6.0,1.0186505496731115,4.048219337478841,5.999999999999793,1.9469363012342455,5.144466433147646,6.0,1.9469363012342455,7.810619698473533,6.0
96,0.063:0.07500000000000001,0.058478055035834586,3.000891304309046,6.0,1.0186047980383819,4.0498860739961255,5.999999999998299,1.9468930913581062,5.146481560624792,6.0,1.9468930913581062,7.812289128341929,6.0
97,0.063:0.07600000000000001,0.05843686510445423,3.002563053513196,6.0,1.0185590464046754,4.051552810514535,5.999999999998882,1.946849881481512,5.148480989456116,6.0,1.946849881481512,7.8139585582097935,6.0
98,0.063:0.077,0.058395675171937,3.0042347739575144,6.0,1.018513294770628,4.0532195470325325,5.999999999998735,1.946806671604918,5.150479003759723,6.0,1.946806671604918,7.815627988077659,6.0
99,0.063:0.078,0.05835448524067033,3.00590646564459,6.0,1.0184675431372625,4.054886283551324,6.000000000000028,1.9467634617287786,5.152477469404717,6.0,1.9467634617287786,7.817297417946046,6.0
100,0.063:0.079,0.05831329530928997,3.007578214848729,6.0,1.0184217915034424,4.056552991310973,6.000000000000338,1.9467202518518434,5.154476898234808,6.0,1.946720251851957,7.818966847813622,6.0
101,0.063:0.08,0.05827210537790961,3.0092499065356684,6.0,1.0183760398692812,4.058219727828881,6.000000000000013,1.9466770419752493,5.1564763968807,6.0,1.946677041975363,7.820636277681513,6.0
102,0.063:0.081,0.05823091544652925,3.0109216269812435,6.0,1.018330288235461,4.059886493105766,6.000000000000353,1.9466338320987688,5.158477511069547,6.0,1.9466338320987688,7.822305707549383,6.0
103,0.063:0.082,0.05818972551514889,3.0125933761853863,6.0,1.0182845366015272,4.061553200865308,6.000000000000476,1.9465906222218337,5.160476939899174,6.0,1.94659062222172,7.82397513741673,6.0
104,0.063:0.083,0.058148535583768535,3.014265096630941,6.0,1.0182387849674797,4.063219937383337,6.0000000000003535,1.9465474123453532,5.162476368731312,6.0,1.9465474123453532,7.825644567284866,6.0
105,0.063:0.08399999999999999,0.05810734565193343,3.0159367883174077,6.0,1.0181930333343416,4.064886673902344,6.000000000002063,1.9465042024691002,5.164475797564567,6.0,1.9465042024692139,7.827316656984187,6.0
106,0.063:0.08499999999999999,0.05806615571987095,3.0176085087622,6.0,1.0181472817002941,4.066553410420357,6.000000000001928,1.9464609925926197,5.166475202768556,6.0,1.9464609925926197,7.828986086851964,6.0
107,0.063:0.086,0.05802496578860428,3.0192802292078933,6.0,1.0181015300663603,4.068220175697107,6.000000000002031,1.9464177827161393,5.16847574021863,6.0,1.9464177827160256,7.830655516719732,6.0
108,0.063:0.087,0.05798377585722392,3.020951949653445,6.0,1.0180557784316306,4.069886883455791,6.000000000000533,1.94637457284,5.170474169466448,6.0,1.9463745728398862,7.832324946588899,6.0
109,0.063:0.088,0.05794258592584356,3.0226236700990006,6.0,1.0180100267975831,4.071553619973836,6.0000000000004,1.9463313629630647,5.17246723246983,6.0,1.9463313629630647,7.833994376455948,6.0
110,0.063:0.089,0.0579013959944632,3.0242953905445447,6.0,1.0179642751636493,4.073220356491968,6.000000000000463,1.9462881530864706,5.174466661298991,6.0,1.9462881530864706,7.835663806323758,6.0
111,0.063:0.09,0.057860206064447084,3.0259671397502004,6.0,1.0179185235293744,4.074887093009727,5.99999999999992,1.9462449432098765,5.176474051869203,6.0,1.9462449432098765,7.837333266537541,6.0
112,0.063:0.091,0.057819016133066725,3.0276388314371583,6.0,1.0178727718955543,4.076553829528014,6.00000000000026,1.9462017333329413,5.1784726290629335,6.0,1.946201733333055,7.839002696404536,6.0
113,0.063:0.092,0.057777826201345306,3.0293105518823356,6.0,1.0178270202616204,4.07822059480474,6.00000000000038,1.9461585234563472,5.180472057894406,6.0,1.946158523456461,7.840669436096168,6.0
114,0.063:0.093,0.05773663627030601,3.030982301086862,6.0,1.0177812686268908,4.079887302563443,5.999999999998869,1.9461153135802078,5.182471486728664,6.0,1.9461153135803215,7.842341551934114,6.0
115,0.063:0.094,0.05769544633892565,3.032653992773815,6.0,1.0177355169928433,4.081554039081467,5.999999999998767,1.9460721037036137,5.184469938211038,6.0,1.9460721037037274,7.8440109818018735,6.0
116,0.063:0.095,0.05765425640754529,3.034325713219368,6.0,1.0176897653589094,4.0832207755996,5.999999999998867,1.9460288938271333,5.186469959066056,6.0,1.9460288938271333,7.845680411669628,6.0
117,0.063:0.096,0.05761306647650599,3.035997433665277,6.0,1.0176440137256577,4.084887512118483,6.0,1.9459856839511076,5.1884702002160825,6.0,1.945985683950994,7.847349841538836,6.0
118,0.063:0.097,0.05757187654512563,3.0376691541108434,6.0,1.0175982620917239,4.086554248636647,6.000000000000454,1.9459424740740587,5.19046962904463,6.0,1.9459424740741724,7.849019275247384,6.0
119,0.063:0.098,0.05753068661499583,3.0393408745577575,6.0,1.0175525104576764,4.088221013913257,6.000000000000338,1.945899264197692,5.192466043146726,6.0,1.9458992641975783,7.8506886183211275,6.0
120,0.063:0.099,0.05748949668361547,3.041012595003326,6.0,1.0175067588235152,4.089887750431171,5.9999999999999885,1.9458560543209842,5.194465471977653,6.0,1.9458560543209842,7.852358131141429,6.0
121,0.063:0.1,0.05744830675166668,3.0426843442068554,6.0,1.017461007189695,4.091554486949441,6.000000000000324,1.9458128444441627,5.196464900808227,6.0,1.9458128444441627,7.854027561008501,6.0
122,0.064:0.04,0.058277984095866486,2.9682883413259735,6.0,1.0191995692803175,3.9914057813723374,5.999999999998565,1.9473992641977702,5.1582350661804135,6.0,1.947399264197884,7.753655847065151,6.0
123,0.064:0.041,0.058277984095866486,2.9682883413259735,6.0,1.01915381764627,3.9930725178903668,5.999999999998444,1.9473560543212898,5.160234495012359,6.0,1.9473560543212898,7.755325276932937,6.0
124,0.064:0.042,0.058277984095866486,2.9682883413259735,6.0,1.019108066013132,3.994739254409369,6.000000000000131,1.9473128444450367,5.162233817261551,6.0,1.947312844444923,7.7569920208310705,6.0
125,0.064:0.043000000000000003,0.058277984095866486,2.968288341325973,6.0,1.0190623143790845,3.9964060196860016,6.000000000000016,1.9472696345684426,5.164233352677144,6.0,1.9472696345685563,7.758664140877244,6.0
126,0.064:0.044,0.058277984095866486,2.968288341325973,6.0,1.0190165627451506,3.9980727274455354,6.000000000000116,1.94722642469128,5.166232781505815,6.0,1.9472264246917348,7.760333540398246,6.0
127,0.064:0.045,0.058277984095866486,2.968288341325973,6.0,1.018970811111103,3.999739463963566,5.9999999999999805,1.9471832148151407,5.168231976390423,6.0,1.9471832148151407,7.762000310434626,6.0
128,0.064:0.046,0.058277984095866486,2.968288341325973,6.0,1.0189250594771693,4.001406200481713,6.0,1.9471400049386602,5.170231405222479,6.0,1.9471400049385466,7.763669740302483,6.0
129,0.064:0.047,0.058277984095866486,2.968288341325973,6.0,1.0188793078431218,4.003072936999732,6.0,1.9470967950616114,5.172231068000993,6.0,1.947096795061725,7.7653418638225284,6.0
130,0.064:0.048,0.058277984095866486,2.968288341325973,6.0,1.0188335562099837,4.00473970227736,6.000000000001694,1.9470535851855857,5.174242657017343,6.0,1.9470535851855857,7.767008600038431,6.0
131,0.064:0.049,0.058277984095866486,2.968288341325973,6.0,1.0187878045759362,4.0064064387953735,6.000000000001573,1.9470103753091053,5.176229925667377,6.0,1.9470103753087642,7.768678029906082,6.0
132,0.064:0.05,0.058277984095866486,2.968288341325973,6.0,1.0187420529420024,4.008073146556257,6.0,1.9469671654323975,5.1782293544982725,6.0,1.9469671654323975,7.770350145744193,6.0
133,0.064:0.051000000000000004,0.058277984095866486,2.968288341325973,6.0,1.0186963013072727,4.009739911830797,6.000000000000185,1.946923955556258,5.1802302625643355,6.0,1.946923955556258,7.772019583296359,6.0
134,0.064:0.052000000000000005,0.058277984095866486,2.9682883413259664,6.0,1.0186505496732252,4.011406619590213,6.000000000000041,1.946880745679664,5.1822268123193185,6.0,1.946880745679664,7.773686319510438,6.0
135,0.064:0.053000000000000005,0.058277984095866486,2.9682883413259664,6.0,1.0186047980392914,4.013073384866962,6.00000000000017,1.9468375358027288,5.184227407044247,6.0,1.946837535802615,7.7753557493778445,6.0
136,0.064:0.054,0.058277984095866486,2.968288341325972,6.0,1.0185590464052439,4.014740092626388,6.000000000000031,1.9467943259257936,5.1862280019329905,6.0,1.9467943259262483,7.777027865216022,6.0
137,0.064:0.055,0.058277984095866486,2.968288312567369,6.0,1.0185132947711963,4.016406857903025,6.0,1.9467511160493132,5.188227430765252,6.0,1.9467511160491995,7.778694609113301,6.0
138,0.064:0.056,0.05826066373037975,2.9689912710154367,6.0,1.0184675431372625,4.018073565662555,6.000000000000015,1.946707906172719,5.190228514709691,6.0,1.9467079061726054,7.780364038981175,6.0
