,tyr:php,AG:GD=3:1,No.1glc,No.1xyl,AG:GD=2:1,No.2glc,No.2xyl,AG:GD=1:1,No.3glc,No.3xyl,AG:GD=1:2,No.4glc,No.4xyl
38,0.017:0.078,0.104354485,3.013318096,6,1.064768197,4.062476401,6,1.993047412,5.076964746,6,1.982358033,7.824582151,6
39,0.017:0.079,0.104313295,3.014989732,6,1.064722445,4.064143083,6,1.993004202,5.078633226,6,1.982314823,7.826251581,6
40,0.017:0.08,0.104272105,3.016661369,6,1.064676693,4.065809707,6,1.992960993,5.080302192,6,1.982271614,7.827921011,6
41,0.017:0.081,0.104230915,3.018333005,6,1.064630942,4.067476389,6,1.992917783,5.081970198,6,1.982228404,7.829590441,6
42,0.017:0.082,0.104189726,3.020004642,6,1.06458519,4.069143014,6,1.992874573,5.083638624,6,1.982185194,7.831259871,6
43,0.017:0.083,0.104148536,3.021676278,6,1.064539439,4.070809667,6,1.992831363,5.08530711,6,1.982141984,7.832929301,6
44,0.017:0.08399999999999999,0.104107346,3.023347914,6,1.064493687,4.07247632,6,1.992788153,5.086975596,6,1.982098774,7.83459873,6
45,0.017:0.08499999999999999,0.104066156,3.025019551,6,1.064447935,4.074142973,6,1.992744943,5.088644082,6,1.982055564,7.83626816,6
46,0.017:0.086,0.104024966,3.026691187,6,1.064402184,4.075809627,6,1.992701733,5.090312568,6,1.982012354,7.83793759,6
47,0.017:0.087,0.103983776,3.028362824,6,1.064356432,4.07747628,6,1.992658523,5.091981095,6,1.981969144,7.83960702,6
48,0.017:0.088,0.103942586,3.03003446,6,1.06431068,4.079142933,6,1.992615314,5.0936496,6,1.981925935,7.84127645,6
49,0.017:0.089,0.103901396,3.031706097,6,1.064264929,4.080809586,6,1.992572104,5.095318082,6,1.981882725,7.84294588,6
50,0.017:0.09,0.103860206,3.033377762,6,1.064219177,4.082476268,6,1.992528894,5.096986568,6,1.981839515,7.84461531,6
51,0.017:0.091,0.103819016,3.035049398,6,1.064173425,4.084142893,6,1.992485684,5.098654985,6,1.981796305,7.846284739,6
52,0.017:0.092,0.103777826,3.036721035,6,1.064127674,4.085809546,6,1.992442474,5.100323544,6,1.981753095,7.847954169,6
53,0.017:0.093,0.103736636,3.038392643,6,1.064081922,4.087476199,6,1.992399264,5.101991957,6,1.981709885,7.849623599,6
54,0.017:0.094,0.103695446,3.040064279,6,1.064036171,4.089142853,6,1.992356054,5.103660516,6,1.981666675,7.851293029,6
55,0.017:0.095,0.103654256,3.041735944,6,1.063990419,4.090809535,6,1.992312844,5.105329002,6,1.981623465,7.852962459,6
56,0.017:0.096,0.103613066,3.043407552,6,1.063944667,4.092476188,6,1.992269635,5.106997488,6,1.981580256,7.854631889,6
57,0.017:0.097,0.103571877,3.045079188,6,1.063898916,4.094142812,6,1.992226425,5.108665974,6,1.981537046,7.856301319,6
58,0.017:0.098,0.103530687,3.046750825,6,1.063853164,4.095809494,6,1.992183215,5.11033446,6,1.981493836,7.857970749,6
59,0.017:0.099,0.103489497,3.048422461,6,1.063807412,4.097476148,6,1.992140005,5.112003661,6,1.981450626,7.859640178,6
60,0.017:0.1,0.103448307,3.050094098,6,1.063761661,4.099142801,6,1.992096795,5.113671432,6,1.981407416,7.861309608,6
61,0.018000000000000002:0.04,0.104277984,2.975640021,6,1.065500223,3.998937259,6,1.993683215,5.013376604,6,1.984000009,7.761143816,6
62,0.018000000000000002:0.041,0.104277984,2.975640021,6,1.065454471,4.000603941,6,1.993640005,5.01504509,6,1.983956799,7.762813246,6
63,0.018000000000000002:0.042,0.104277984,2.975640021,6,1.06540872,4.002270565,6,1.993596795,5.016713576,6,1.983913589,7.764482676,6
64,0.018000000000000002:0.043000000000000003,0.104277984,2.975639992,6,1.065362968,4.003937247,6,1.993553585,5.018382062,6,1.983870379,7.766152106,6
65,0.018000000000000002:0.044,0.104277984,2.975639992,6,1.065317216,4.0056039,6,1.993510375,5.020050762,6,1.983827169,7.767821536,6
66,0.018000000000000002:0.045,0.104277984,2.975640021,6,1.065271465,4.007270525,6,1.993467165,5.021719034,6,1.983783959,7.769490966,6
67,0.018000000000000002:0.046,0.104277984,2.975639992,6,1.065225713,4.008937178,6,1.993423956,5.023387337,6,1.983740749,7.771160395,6
68,0.018000000000000002:0.047,0.104277984,2.975640021,6,1.065179961,4.010603831,6,1.993380746,5.025056006,6,1.98369754,7.772829825,6
69,0.018000000000000002:0.048,0.104277984,2.975640021,6,1.06513421,4.012270485,6,1.993337536,5.026724492,6,1.98365433,7.774499255,6
70,0.018000000000000002:0.049,0.104277984,2.975639992,6,1.065088458,4.013937167,6,1.993294326,5.028392978,6,1.98361112,7.776168685,6
71,0.018000000000000002:0.05,0.104277984,2.975639992,6,1.065042707,4.01560382,6,1.993251116,5.030061281,6,1.98356791,7.777838115,6
72,0.018000000000000002:0.051000000000000004,0.104277984,2.975639992,6,1.064996955,4.017270473,6,1.993207906,5.03172995,6,1.9835247,7.779507545,6
73,0.018000000000000002:0.052000000000000005,0.104277984,2.975639992,6,1.064951203,4.018937098,6,1.993164696,5.033398436,6,1.98348149,7.781176975,6
74,0.018000000000000002:0.053000000000000005,0.104277984,2.975639992,6,1.064905452,4.020603751,6,1.993121486,5.035066884,6,1.98343828,7.782846404,6
75,0.018000000000000002:0.054,0.104277984,2.975639992,6,1.0648597,4.022270404,6,1.993078277,5.03673537,6,1.98339507,7.784515834,6
76,0.018000000000000002:0.055,0.104277984,2.975640021,6,1.064813948,4.023937057,6,1.993035067,5.038403894,6,1.98335186,7.786185264,6
77,0.018000000000000002:0.056,0.104260664,2.976342915,6,1.064768197,4.025603711,6,1.992991857,5.04007238,6,1.983308651,7.787854694,6
78,0.018000000000000002:0.057,0.104219474,2.97801458,6,1.064722445,4.027270364,6,1.992948647,5.041740828,6,1.983265441,7.789524124,6
79,0.018000000000000002:0.058,0.104178284,2.979686217,6,1.064676693,4.028937046,6,1.992905437,5.043409352,6,1.983222231,7.791193554,6
80,0.018000000000000002:0.059,0.104137094,2.981357824,6,1.064630942,4.030603699,6,1.992862227,5.045077838,6,1.983179021,7.792862984,6
81,0.018000000000000002:0.06,0.104095904,2.983029489,6,1.06458519,4.032270352,6,1.992819017,5.046746324,6,1.983135811,7.794532414,6
82,0.018000000000000002:0.061,0.104054714,2.984701097,6,1.064539439,4.033937006,6,1.992775807,5.04841481,6,1.983092601,7.796201843,6
83,0.018000000000000002:0.062,0.104013524,2.986372734,6,1.064493687,4.03560363,6,1.992732598,5.050083296,6,1.983049391,7.797871273,6
84,0.018000000000000002:0.063,0.103972334,2.98804437,6,1.064447935,4.037270283,6,1.992689388,5.051751875,6,1.983006181,7.799540703,6
85,0.018000000000000002:0.064,0.103931144,2.989716007,6,1.064402184,4.038936965,6,1.992646178,5.053420619,6,1.982962972,7.801210133,6
86,0.018000000000000002:0.065,0.103889954,2.991387643,6,1.064356432,4.04060359,6,1.992602968,5.055088716,6,1.982919762,7.802879563,6
87,0.018000000000000002:0.066,0.103848764,2.99305928,6,1.06431068,4.042270243,6,1.992559758,5.05675724,6,1.982876552,7.804548993,6
88,0.018000000000000002:0.067,0.103807574,2.994730916,6,1.064264929,4.043936896,6,1.992516548,5.058425542,6,1.982833342,7.806218423,6
89,0.018000000000000002:0.068,0.103766385,2.996402552,6,1.064219177,4.045603578,6,1.992473338,5.060094573,6,1.982790132,7.807887853,6
90,0.018000000000000002:0.069,0.103725195,2.998074189,6,1.064173425,4.047270232,6,1.992430128,5.061762698,6,1.982746922,7.809557282,6
91,0.018000000000000002:0.07,0.103684005,2.999745854,6,1.064127674,4.048936856,6,1.992386919,5.063428677,6,1.982703712,7.811226712,6
92,0.018000000000000002:0.07100000000000001,0.103642815,3.001417462,6,1.064081922,4.050603509,6,1.992343709,5.065099671,6,1.982660502,7.812896142,6
93,0.018000000000000002:0.07200000000000001,0.103601625,3.003089098,6,1.064036171,4.052270163,6,1.992300499,5.066768157,6,1.982617293,7.814565572,6
94,0.018000000000000002:0.07300000000000001,0.103560435,3.004760735,6,1.063990419,4.053936816,6,1.992257289,5.068436643,6,1.982574083,7.816235002,6
95,0.018000000000000002:0.07400000000000001,0.103519245,3.006432371,6,1.063944667,4.055603498,6,1.992214079,5.070105129,6,1.982530873,7.817904432,6
96,0.018000000000000002:0.07500000000000001,0.103478055,3.008104008,6,1.063898916,4.057270122,6,1.992170869,5.071773615,6,1.982487663,7.819573862,6
97,0.018000000000000002:0.07600000000000001,0.103436865,3.009775644,6,1.063853164,4.058936776,6,1.992127659,5.073442101,6,1.982444453,7.821243291,6
98,0.018000000000000002:0.077,0.103395675,3.011447281,6,1.063807412,4.060603429,6,1.992084449,5.075110484,6,1.982401243,7.822912721,6
99,0.018000000000000002:0.078,0.103354485,3.013118946,6,1.063761661,4.062270082,6,1.99204124,5.076776565,6,1.982358033,7.824582151,6
100,0.018000000000000002:0.079,0.103313295,3.014790554,6,1.063715909,4.063936735,6,1.99199803,5.078447559,6,1.982314823,7.826251581,6
101,0.018000000000000002:0.08,0.103272105,3.01646219,6,1.063670158,4.065603417,6,1.99195482,5.080116045,6,1.982271614,7.827921011,6
102,0.018000000000000002:0.081,0.103230915,3.018133826,6,1.063624406,4.067270071,6,1.99191161,5.081784494,6,1.982228404,7.829590441,6
103,0.018000000000000002:0.082,0.103189726,3.019805463,6,1.063578654,4.068936695,6,1.9918684,5.083452502,6,1.982185194,7.831259871,6
104,0.018000000000000002:0.083,0.103148536,3.021477128,6,1.063532903,4.070603348,6,1.99182519,5.085121681,6,1.982141984,7.832929301,6
105,0.018000000000000002:0.08399999999999999,0.103107346,3.023148765,6,1.063487151,4.072270002,6,1.99178198,5.086789474,6,1.982098774,7.83459873,6
106,0.018000000000000002:0.08499999999999999,0.103066156,3.024820401,6,1.063441399,4.073936684,6,1.99173877,5.088458653,6,1.982055564,7.83626816,6
107,0.018000000000000002:0.086,0.103024966,3.026492009,6,1.063395648,4.075603337,6,1.99169556,5.090127139,6,1.982012354,7.83793759,6
108,0.018000000000000002:0.087,0.102983776,3.028163674,6,1.063349896,4.077269961,6,1.991652351,5.091795625,6,1.981969144,7.83960968,6
109,0.018000000000000002:0.088,0.102942586,3.02983531,6,1.063304144,4.078936615,6,1.991609141,5.093464111,6,1.981925935,7.84127911,6
110,0.018000000000000002:0.089,0.102901396,3.031506947,6,1.063258393,4.080603268,6,1.991565931,5.09513232,6,1.981882725,7.84294588,6
111,0.018000000000000002:0.09,0.102860206,3.033178583,6,1.063212641,4.082269921,6,1.991522721,5.096801083,6,1.981839515,7.84461531,6
112,0.018000000000000002:0.091,0.102819016,3.034850191,6,1.06316689,4.083936574,6,1.991479511,5.098469824,6,1.981796305,7.846284739,6
113,0.018000000000000002:0.092,0.102777826,3.036521856,6,1.063121138,4.085603228,6,1.991436301,5.100138055,6,1.981753095,7.847954169,6
114,0.018000000000000002:0.093,0.102736636,3.038193464,6,1.063075386,4.087269881,6,1.991393091,5.101806541,6,1.981709885,7.849623599,6
115,0.018000000000000002:0.094,0.102695446,3.0398651,6,1.063029635,4.088936534,6,1.991349881,5.103472341,6,1.981666675,7.851293029,6
116,0.018000000000000002:0.095,0.102654256,3.041536737,6,1.062983883,4.090603187,6,1.991306672,5.105143513,6,1.981623465,7.852962459,6
117,0.018000000000000002:0.096,0.102613066,3.043208373,6,1.062938131,4.092269869,6,1.991263462,5.106811999,6,1.981580256,7.854631889,6
118,0.018000000000000002:0.097,0.102571877,3.04488001,6,1.06289238,4.093936494,6,1.991220252,5.108480122,6,1.981537046,7.856301319,6
119,0.018000000000000002:0.098,0.102530687,3.046551646,6,1.062846628,4.095603176,6,1.991177042,5.110148972,6,1.981493836,7.857970749,6
120,0.018000000000000002:0.099,0.102489497,3.048223283,6,1.062800876,4.0972698,6,1.991133832,5.111817458,6,1.981450626,7.859640178,6
121,0.018000000000000002:0.1,0.102448307,3.049894948,6,1.062755125,4.098936454,6,1.991090622,5.113483257,6,1.981407416,7.861309608,6
122,0.019000000000000003:0.04,0.103277984,2.975440813,6,1.064493687,3.99873094,6,1.992677042,5.013188391,6,1.984000009,7.761143816,6
123,0.019000000000000003:0.041,0.103277984,2.975440813,6,1.064447935,4.000397593,6,1.992633832,5.014859345,6,1.983956799,7.762813246,6
124,0.019000000000000003:0.042,0.103277984,2.975440813,6,1.064402184,4.002064247,6,1.992590622,5.016527831,6,1.983913589,7.764482676,6
125,0.019000000000000003:0.043000000000000003,0.103277984,2.975440813,6,1.064356432,4.0037309,6,1.992547412,5.018196317,6,1.983870379,7.766152106,6
126,0.019000000000000003:0.044,0.103277984,2.975440813,6,1.06431068,4.005397582,6,1.992504202,5.01986466,6,1.983827169,7.767821536,6
127,0.019000000000000003:0.045,0.103277984,2.975440813,6,1.064264929,4.007064235,6,1.992460993,5.021533289,6,1.983783959,7.769490966,6
128,0.019000000000000003:0.046,0.103277984,2.975440813,6,1.064219177,4.00873086,6,1.992417783,5.023201775,6,1.983740749,7.771160395,6
129,0.019000000000000003:0.047,0.103277984,2.975440813,6,1.064173425,4.010397513,6,1.992374573,5.024867793,6,1.98369754,7.772829825,6
130,0.019000000000000003:0.048,0.103277984,2.975440813,6,1.064127674,4.012064166,6,1.992331363,5.026538957,6,1.98365433,7.774499255,6
131,0.019000000000000003:0.049,0.103277984,2.975440813,6,1.064081922,4.013730848,6,1.992288153,5.028207233,6,1.98361112,7.776168685,6
132,0.019000000000000003:0.05,0.103277984,2.975440813,6,1.064036171,4.015397501,6,1.992244943,5.029873251,6,1.98356791,7.777838115,6
133,0.019000000000000003:0.051000000000000004,0.103277984,2.975440842,6,1.063990419,4.017064126,6,1.992201733,5.031544205,6,1.9835247,7.779507545,6
134,0.019000000000000003:0.052000000000000005,0.103277984,2.975440813,6,1.063944667,4.018730779,6,1.992158523,5.033212691,6,1.98348149,7.781176975,6
135,0.019000000000000003:0.053000000000000005,0.103277984,2.975440813,6,1.063898916,4.020397432,6,1.992115314,5.034881177,6,1.98343828,7.782846404,6
136,0.019000000000000003:0.054,0.103277984,2.975440813,6,1.063853164,4.022064086,6,1.992072104,5.036549663,6,1.98339507,7.784515834,6
137,0.019000000000000003:0.055,0.103277984,2.975440813,6,1.063807412,4.023730739,6,1.992028894,5.038215681,6,1.98335186,7.786185264,6
138,0.019000000000000003:0.056,0.103260664,2.976143736,6,1.063761661,4.025397421,6,1.991985684,5.039886635,6,1.983308651,7.787854694,6
139,0.019000000000000003:0.057,0.103219474,2.977815373,6,1.063715909,4.027064074,6,1.991942474,5.041552653,6,1.983265441,7.789524124,6
140,0.019000000000000003:0.058,0.103178284,2.979487009,6,1.063670158,4.028730727,6,1.991899264,5.043223462,6,1.983222231,7.791193554,6
141,0.019000000000000003:0.059,0.103137094,2.981158646,6,1.063624406,4.030397381,6,1.991856054,5.044892093,6,1.983179021,7.792862984,6
142,0.019000000000000003:0.06,0.103095904,2.982830282,6,1.063578654,4.032064005,6,1.991812844,5.046560603,6,1.983135811,7.794532414,6
143,0.019000000000000003:0.061,0.103054714,2.984501919,6,1.063532903,4.033730658,6,1.991769635,5.048229065,6,1.983092601,7.796201843,6
144,0.019000000000000003:0.062,0.103013524,2.986173584,6,1.063487151,4.03539734,6,1.991726425,5.049897551,6,1.983049391,7.797871273,6
145,0.019000000000000003:0.063,0.102972334,2.987845191,6,1.063441399,4.037063994,6,1.991683215,5.051566037,6,1.983006181,7.799540703,6
146,0.019000000000000003:0.064,0.102931144,2.989516828,6,1.063395648,4.038730647,6,1.991640005,5.053234523,6,1.982962972,7.801210133,6
147,0.019000000000000003:0.065,0.102889954,2.991188464,6,1.063349896,4.0403973,6,1.991596795,5.0549034,6,1.982919762,7.802879563,6
148,0.019000000000000003:0.066,0.102848764,2.992860101,6,1.063304144,4.042063925,6,1.991553585,5.056571495,6,1.982876552,7.804548993,6
149,0.019000000000000003:0.067,0.102807574,2.994531737,6,1.063258393,4.043730578,6,1.991510375,5.058239981,6,1.982833342,7.806218423,6
150,0.019000000000000003:0.068,0.102766385,2.996203403,6,1.063212641,4.04539726,6,1.991467165,5.059908467,6,1.982790132,7.807887853,6
151,0.019000000000000003:0.069,0.102725195,2.99787501,6,1.06316689,4.047063913,6,1.991423956,5.061576953,6,1.982746922,7.809557282,6
152,0.019000000000000003:0.07,0.102684005,2.999546647,6,1.063121138,4.048730538,6,1.991380746,5.063245439,6,1.982703712,7.811226712,6
153,0.019000000000000003:0.07100000000000001,0.102642815,3.001218283,6,1.063075386,4.050397191,6,1.991337536,5.064913926,6,1.982660502,7.812896142,6
154,0.019000000000000003:0.07200000000000001,0.102601625,3.002889948,6,1.063029635,4.052063844,6,1.991294326,5.066582412,6,1.982617293,7.814568262,6
155,0.019000000000000003:0.07300000000000001,0.102560435,3.004561556,6,1.062983883,4.053730497,6,1.991251116,5.068250898,6,1.982574083,7.816235002,6
156,0.019000000000000003:0.07400000000000001,0.102519245,3.006233193,6,1.062938131,4.055397151,6,1.991207906,5.069916916,6,1.982530873,7.817904432,6
157,0.019000000000000003:0.07500000000000001,0.102478055,3.007904829,6,1.06289238,4.057063833,6,1.991164696,5.071587871,6,1.982487663,7.819573862,6
158,0.019000000000000003:0.07600000000000001,0.102436865,3.009576465,6,1.062846628,4.058730457,6,1.991121486,5.073256358,6,1.982444453,7.821243291,6
159,0.019000000000000003:0.077,0.102395675,3.011248102,6,1.062800876,4.06039711,6,1.991078277,5.074924844,6,1.982401243,7.822912721,6
160,0.019000000000000003:0.078,0.102354485,3.012919738,6,1.062755125,4.062063764,6,1.991035067,5.076593311,6,1.982358033,7.824582151,6
161,0.019000000000000003:0.079,0.102313295,3.014591375,6,1.062709373,4.063730417,6,1.990991857,5.078261339,6,1.982314823,7.826251581,6
162,0.019000000000000003:0.08,0.102272105,3.016263011,6,1.062663622,4.06539707,6,1.990948647,5.079930302,6,1.982271614,7.827921011,6
163,0.019000000000000003:0.081,0.102230915,3.017934648,6,1.06261787,4.067063723,6,1.990905437,5.081598788,6,1.982228404,7.829590441,6
164,0.019000000000000003:0.082,0.102189726,3.019606313,6,1.062572118,4.068730377,6,1.990862227,5.083267274,6,1.982185194,7.831259871,6
165,0.019000000000000003:0.083,0.102148536,3.021277921,6,1.062526367,4.070397059,6,1.990819017,5.08493576,6,1.982141984,7.832929301,6
166,0.019000000000000003:0.08399999999999999,0.102107346,3.022949557,6,1.062480615,4.072063712,6,1.990775807,5.086604246,6,1.982098774,7.83459873,6
167,0.019000000000000003:0.08499999999999999,0.102066156,3.024621194,6,1.062434863,4.073730365,6,1.990732598,5.088272732,6,1.982055564,7.83626816,6
168,0.019000000000000003:0.086,0.102024966,3.02629283,6,1.062389112,4.07539699,6,1.990689388,5.089941073,6,1.982012354,7.83793759,6
169,0.019000000000000003:0.087,0.101983776,3.027964495,6,1.06234336,4.077063643,6,1.990646178,5.091609704,6,1.981969144,7.83960702,6
170,0.019000000000000003:0.088,0.101942586,3.029636103,6,1.062297608,4.078730296,6,1.990602968,5.09327819,6,1.981925935,7.84127914,6
171,0.019000000000000003:0.089,0.101901396,3.031307768,6,1.062251857,4.080396949,6,1.990559758,5.094946676,6,1.981882725,7.84294588,6
172,0.019000000000000003:0.09,0.101860206,3.032979405,6,1.062206105,4.082063631,6,1.990516548,5.096615162,6,1.981839515,7.84461531,6
173,0.019000000000000003:0.091,0.101819016,3.034651012,6,1.062160354,4.083730256,6,1.990473338,5.098283648,6,1.981796305,7.846284739,6
174,0.019000000000000003:0.092,0.101777826,3.036322678,6,1.062114602,4.085396909,6,1.990430128,5.099952134,6,1.981753095,7.84795686,6
175,0.019000000000000003:0.093,0.101736636,3.037994285,6,1.06206885,4.087063562,6,1.990386919,5.10162062,6,1.981709885,7.849623599,6
176,0.019000000000000003:0.094,0.101695446,3.039665922,6,1.062023099,4.088730244,6,1.990343709,5.103289106,6,1.981666675,7.851293029,6
177,0.019000000000000003:0.095,0.101654256,3.041337558,6,1.061977347,4.090396898,6,1.990300499,5.104957592,6,1.981623465,7.852965084,6
178,0.019000000000000003:0.096,0.101613066,3.043009195,6,1.061931595,4.092063522,6,1.990257289,5.106626078,6,1.981580256,7.854631889,6
179,0.019000000000000003:0.097,0.101571877,3.044680831,6,1.061885844,4.093730204,6,1.990214079,5.108294564,6,1.981537046,7.856303943,6
180,0.019000000000000003:0.098,0.101530687,3.046352468,6,1.061840092,4.095396828,6,1.990170869,5.10996305,6,1.981493836,7.857970749,6
181,0.019000000000000003:0.099,0.101489497,3.048024104,6,1.061794341,4.09706351,6,1.990127659,5.111631789,6,1.981450626,7.859640178,6
182,0.019000000000000003:0.1,0.101448307,3.049695741,6,1.061748589,4.098730135,6,1.990084449,5.113297552,6,1.981407416,7.861309608,6
183,0.02:0.04,0.102277984,2.975241663,6,1.063487151,3.998524622,6,1.991670869,5.013005194,6,1.984000009,7.761143816,6
184,0.02:0.041,0.102277984,2.975241663,6,1.063441399,4.000191275,6,1.991627659,5.01467368,6,1.983956799,7.762813246,6
185,0.02:0.042,0.102277984,2.975241634,6,1.063395648,4.001857928,6,1.991584449,5.016342166,6,1.983913589,7.764482676,6
186,0.02:0.043000000000000003,0.102277984,2.975241663,6,1.063349896,4.00352461,6,1.99154124,5.018010629,6,1.983870379,7.766152106,6
187,0.02:0.044,0.102277984,2.975241663,6,1.063304144,4.005191235,6,1.99149803,5.019679024,6,1.983827169,7.767821536,6
188,0.02:0.045,0.102277984,2.975241634,6,1.063258393,4.006857888,6,1.99145482,5.021347624,6,1.983783959,7.769490966,6
189,0.02:0.046,0.102277984,2.975241634,6,1.063212641,4.00852457,6,1.99141161,5.02301611,6,1.983740749,7.771160395,6
190,0.02:0.047,0.102277984,2.975241663,6,1.06316689,4.010191194,6,1.9913684,5.024684596,6,1.98369754,7.772829825,6
191,0.02:0.048,0.102277984,2.975241663,6,1.063121138,4.011857848,6,1.99132519,5.026353082,6,1.98365433,7.774499255,6
192,0.02:0.049,0.102277984,2.975241663,6,1.063075386,4.01352453,6,1.99128198,5.028021568,6,1.98361112,7.776168685,6
193,0.02:0.05,0.102277984,2.975241663,6,1.063029635,4.015191154,6,1.99123877,5.029690232,6,1.98356791,7.777838115,6
194,0.02:0.051000000000000004,0.102277984,2.975241634,6,1.062983883,4.016857836,6,1.99119556,5.031358718,6,1.9835247,7.779507545,6
195,0.02:0.052000000000000005,0.102277984,2.975241634,6,1.062938131,4.018524489,6,1.991152351,5.033027204,6,1.98348149,7.781176975,6
