,tyr:php,AG:GD=3:1,No.1glc,No.1xyl,AG:GD=2:1,No.2glc,No.2xyl,AG:GD=1:1,No.3glc,No.3xyl,AG:GD=1:2,No.4glc,No.4xyl
19,0.035:0.059,0.08713709393362024,2.9779894323101415,6.0,1.0475198307184428,4.0272638614498835,5.999999999998987,1.9757572888892128,5.04223998126972,6.0,1.975757288889099,7.791346756463875,6.0
20,0.035:0.06,0.08709590400223988,2.9796611815142864,6.0,1.047474079085191,4.028930597968761,6.000000000000448,1.9757140790130734,5.043908553462,6.0,1.9757140790129597,7.793013492679472,6.0
21,0.035:0.061,0.0870547140709732,2.981332901959978,6.0,1.0474283274511436,4.030597363245393,6.000000000000345,1.9756708691364793,5.045574626137627,6.0,1.9756708691363656,7.794682922547324,6.0
22,0.035:0.062,0.08701352413959285,2.983004593646922,6.0,1.0473825758172097,4.032264099763547,6.000000000000452,1.9756276592594304,5.047245697842607,6.0,1.9756276592593167,7.7963550425916806,6.0
23,0.035:0.063,0.0869723342098041,2.9846763140942087,6.0,1.0473368241831622,4.033930836281564,6.000000000000329,1.97558444938295,5.048914270033894,6.0,1.97558444938295,7.798021782282825,6.0
24,0.035:0.064,0.08693114427808268,2.9863480345393882,6.0,1.047291072549342,4.0355975440412415,6.00000000000068,1.975541239505901,5.050582842223538,6.0,1.975541239505901,7.799691212150199,6.0
25,0.035:0.065,0.08688995434795288,2.9880197549863166,6.0,1.0472453209151809,4.037264280559144,6.00000000000033,1.9754980296294207,5.05224894438594,6.0,1.9754980296295344,7.801363301848905,6.0
26,0.035:0.066,0.08684876441634515,2.989691475431616,6.0,1.0471995692822702,4.038931017078406,6.0000000000024984,1.9754548197532813,5.053919986607118,6.0,1.975454819753395,7.8030300718866785,6.0
27,0.035:0.067,0.08680757448507848,2.991363224635897,6.0,1.0471538176479953,4.0405977535961775,6.0000000000019025,1.9754116098766872,5.055588558798068,6.0,1.9754116098768009,7.80469950175452,6.0
28,0.035:0.068,0.08676638455358443,2.993034945081334,6.0,1.0471080660142889,4.042264518873166,6.000000000002451,1.9753684000003204,5.057257130989684,6.0,1.9753684000002067,7.806368931622393,6.0
29,0.035:0.069,0.08672519462129458,2.9947066367672823,6.0,1.0470623143793318,4.043931255390195,6.000000000000505,1.975325190124181,5.05892570318197,6.0,1.9753251901240674,7.808041055144375,6.0
30,0.035:0.07,0.0866840046900279,2.996378385971561,6.0,1.047016562745398,4.045597963149734,6.000000000000593,1.975281980247587,5.060594275372922,6.0,1.9752819802474733,7.809707791358621,6.0
31,0.035:0.07100000000000001,0.08664281475864755,2.9980501064171308,6.0,1.0469708111113505,4.047264728426374,6.000000000000499,1.975238770370538,5.062262830604988,6.0,1.9752387703704244,7.81137991487856,6.0
32,0.035:0.07200000000000001,0.08660162482851774,2.999721826864036,6.0,1.0469250594774167,4.0489314649445145,6.000000000000601,1.9751955604941713,5.063931402796599,6.0,1.9751955604940576,7.813046651094124,6.0
33,0.035:0.07300000000000001,0.08656043489804688,3.001393518551982,6.0,1.0468793078433691,4.0505982014625275,6.0000000000004805,1.9751523506170088,5.06559997498592,6.0,1.9751523506172362,7.814716080961759,6.0
34,0.035:0.07400000000000001,0.08651924496666652,3.003065238997538,6.0,1.0468335562093216,4.052264937980558,6.00000000000036,1.9751091407405283,5.067268547177216,6.0,1.975109140740642,7.816385510829623,6.0
35,0.035:0.07500000000000001,0.08647805503528616,3.0047369594430973,6.0,1.046787804574592,4.053931674497834,5.999999999998862,1.9750659308645027,5.068937119369803,6.0,1.9750659308645027,7.818054940697978,6.0
36,0.035:0.07600000000000001,0.08643686510401949,3.006408679888764,6.0,1.0467420529406581,4.05559841101598,5.999999999998968,1.9750227209879085,5.07060569156077,6.0,1.9750227209879085,7.8197270565357595,6.0
37,0.035:0.077,0.08639567517150226,3.0080804003330766,6.0,1.0466963013067243,4.057265118774727,6.0,1.9749795111113144,5.072274263751737,6.0,1.9749795111117692,7.821393800434211,6.0
38,0.035:0.078,0.0863544852401219,3.00975212077864,6.0,1.0466505496734726,4.058931884053017,6.000000000000555,1.974936301235175,5.073942835944007,6.0,1.9749363012356298,7.823065920481525,6.0
39,0.035:0.079,0.08631329530862786,3.0114238412240484,6.0,1.0466047980395388,4.060598620571156,6.000000000000659,1.9748930913582399,5.0756117458318695,6.0,1.9748930913581262,7.824732660169437,6.0
40,0.035:0.08,0.0862721053772475,3.013095590428223,6.0,1.0465590464054912,4.062265357089198,6.000000000000544,1.9748498814817594,5.077279980325273,6.0,1.9748498814817594,7.826402090037581,6.0
41,0.035:0.081,0.08623091544586714,3.0147673108737747,6.0,1.0465132947715574,4.063932093607336,6.000000000000649,1.974806671605279,5.078948552516569,6.0,1.9748066716051653,7.828071519905433,6.0
42,0.035:0.082,0.08618972551505522,3.016439031319958,6.0,1.04646754313751,4.0655988301253565,6.000000000000521,1.9747634617284575,5.080617124706874,6.0,1.9747634617281165,7.829740949772783,6.0
43,0.035:0.083,0.08614853558367486,3.018110723006902,6.0,1.0464217915034624,4.067265566643377,6.000000000000403,1.9747202518518634,5.082285696897838,6.0,1.9747202518517497,7.831410379640921,6.0
44,0.035:0.08399999999999999,0.08610734565183975,3.0197824434519607,6.0,1.0463760398703243,4.068932303162387,6.000000000002111,1.9746770419756103,5.0839542690897765,6.0,1.9746770419756103,7.8330824993208195,6.0
45,0.035:0.08499999999999999,0.08606615571932252,3.0214541926548684,6.0,1.0463302882362768,4.070599039680421,6.000000000001987,1.9746338320990162,5.0856228412807285,6.0,1.9746338320990162,7.8347492393771585,6.0
46,0.035:0.086,0.08602496578839691,3.0231258843423285,6.0,1.046284536602343,4.072265747441293,6.0,1.974590622222422,5.0872914134716956,6.0,1.974590622222422,7.836418669245016,6.0
47,0.035:0.087,0.08598377585678918,3.0247976047876213,6.0,1.0462387849676134,4.073932512715855,6.000000000000606,1.97454741234651,5.088959985664625,6.0,1.9745474123462827,7.838088099113376,6.0
48,0.035:0.088,0.08594258592540882,3.02646935399178,6.0,1.0461930333335658,4.075599220475776,6.0,1.9745042024694612,5.090628895552187,6.0,1.9745042024694612,7.839757528981025,6.0
49,0.035:0.089,0.08590139599402846,3.0281410744373245,6.0,1.046147281699632,4.077265985752028,6.000000000000587,1.9744609925928671,5.092297130045239,6.0,1.9744609925928671,7.841426958848894,6.0
50,0.035:0.09,0.08586020606389866,3.029812794884251,6.0,1.0461015300655845,4.07893272227004,6.000000000000472,1.9744177827163867,5.0939632491642275,6.0,1.974417782716273,7.843096388716748,6.0
51,0.035:0.091,0.0858190161325183,3.031484515329801,6.0,1.046055778431537,4.080599458788061,6.0000000000003455,1.9743745728394515,5.095634274426505,6.0,1.9743745728394515,7.844765818584371,6.0
52,0.035:0.092,0.085777826201479,3.033156235775728,6.0,1.0460100267976031,4.082266195306207,6.00000000000045,1.9743313629628574,5.097302846617462,6.0,1.9743313629628574,7.846435248452224,6.0
53,0.035:0.093,0.08573663626987127,3.0348279562210347,6.0,1.0459642751628735,4.083932931823491,5.99999999999896,1.974288153086718,5.098971418809741,6.0,1.974288153086718,7.848104678320602,6.0
54,0.035:0.094,0.08569544633917303,3.036499647908737,6.0,1.045918523528826,4.0855996683415166,5.999999999998832,1.974244943210124,5.100637537928568,6.0,1.974244943210124,7.849774108188472,6.0
55,0.035:0.095,0.08565425640779267,3.038171368354299,6.0,1.0458727718948921,4.087266404859663,5.999999999998934,1.9742017333335298,5.102308563191661,6.0,1.9742017333335298,7.851443538056336,6.0
56,0.035:0.096,0.08561306647584388,3.0398431175578167,6.0,1.0458270202617541,4.088933141378666,6.0000000000006555,1.9741585234573904,5.103977135383934,6.0,1.9741585234573904,7.853112967924703,6.0
57,0.035:0.097,0.08557187654355403,3.0415148092437856,6.0,1.0457812686277066,4.090599877896686,6.0000000000005285,1.974115313580569,5.105645707574233,6.0,1.9741153135803415,7.854782397792087,6.0
58,0.035:0.098,0.08553068661342422,3.0431865584493063,6.0,1.0457355169937728,4.092266614414839,6.000000000000633,1.974072103703861,5.107314279764871,6.0,1.9740721037039748,7.85645182766019,6.0
59,0.035:0.099,0.08548949668204386,3.04485825013626,6.0,1.0456897653597252,4.09393335093287,6.0000000000005125,1.9740288938273807,5.108982851956167,6.0,1.9740288938273807,7.858123917359266,6.0
60,0.035:0.1,0.08544830675077719,3.046529999340544,6.0,1.0456440137256777,4.0956000874509,6.000000000000389,1.9739856839505592,5.1106514241464565,6.0,1.9739856839503318,7.859793347225632,6.0
61,0.036000000000000004:0.04,0.08627798409611387,2.9721339677023098,6.0,1.0473825758161865,3.9954513818736697,5.999999999998406,1.9755721037038256,5.010414790820565,6.0,1.9755721037038256,7.759418973450612,6.0
62,0.036000000000000004:0.041,0.08627798409611387,2.9721339677022933,6.0,1.0473368241822527,3.9971181183918154,6.0,1.9755288938272315,5.012083359127576,6.0,1.9755288938272315,7.761088403318454,6.0
63,0.036000000000000004:0.042,0.08627798409611387,2.97213396770231,6.0,1.047291072549001,3.9987848549106992,5.999999999999959,1.9754856839509785,5.013752047683117,6.0,1.9754856839510921,7.762757833186835,6.0
64,0.036000000000000004:0.043000000000000003,0.08627798409611387,2.9721339964609035,6.0,1.0472453209150672,4.0004515914288445,6.000000000000064,1.975442474074498,5.0154205036910335,6.0,1.975442474074498,7.764427263054699,6.0
65,0.036000000000000004:0.044,0.08627798409611387,2.972133996460878,6.0,1.0471995692811333,4.002118327947145,6.0,1.9753992641976765,5.017089075881321,6.0,1.9753992641974492,7.766099386574323,6.0
66,0.036000000000000004:0.045,0.08627798409611387,2.9721339677022955,6.0,1.0471538176470858,4.003785093223616,6.0000000000000675,1.9753560543209687,5.018758031211935,6.0,1.9753560543210824,7.767768816442797,6.0
67,0.036000000000000004:0.046,0.08627798409611387,2.9721339677022955,6.0,1.0471080660130383,4.005451829741642,5.999999999999962,1.9753128444444883,5.020426220263293,6.0,1.9753128444444883,7.769438246310544,6.0
68,0.036000000000000004:0.047,0.08627798409611387,2.972133967702301,6.0,1.0470623143789908,4.007118537501088,5.999999999999807,1.9752696345675531,5.022094792453255,6.0,1.9752696345674394,7.771107676176942,6.0
69,0.036000000000000004:0.048,0.08627798409611387,2.972133967702307,6.0,1.0470165627458528,4.008785274020097,6.000000000001532,1.9752264246914137,5.023763349672391,6.0,1.9752264246913,7.7727771060460835,6.0
70,0.036000000000000004:0.049,0.08627798409611387,2.9721339677023075,6.0,1.046970811111919,4.010452010538222,6.0,1.9751832148149333,5.025431921863672,6.0,1.975183214814706,7.774446468760687,6.0
71,0.036000000000000004:0.05,0.08627798409611387,2.9721339964609,6.0,1.0469250594778714,4.0121187470562525,6.0,1.9751400049383392,5.027101102894864,6.0,1.9751400049383392,7.776113272129779,6.0
72,0.036000000000000004:0.051000000000000004,0.08627798409611387,2.9721339964609,6.0,1.0468793078431418,4.013785483573544,6.000000000000023,1.9750967950621998,5.028769528539254,6.0,1.9750967950619724,7.777785395650823,6.0
73,0.036000000000000004:0.052000000000000005,0.08627798409611387,2.9721339964609035,6.0,1.046833556209208,4.015452220091676,6.0,1.9750535851856057,5.030437657127474,6.0,1.9750535851856057,7.779454817836272,6.0
74,0.036000000000000004:0.053000000000000005,0.08627798409611387,2.9721339964609035,6.0,1.0467878045751604,4.017118956609712,6.000000000000006,1.9750103753087842,5.032106229317769,6.0,1.9750103753085568,7.781124255385636,6.0
75,0.036000000000000004:0.054,0.08627798409611387,2.9721339964609035,6.0,1.0467420529412266,4.01878569312786,6.000000000000102,1.9749671654320764,5.033774801506135,6.0,1.97496716543219,7.78279368525413,6.0
76,0.036000000000000004:0.055,0.08627798409611387,2.9721339964609035,6.0,1.046696301307179,4.020452429645868,6.0,1.974923955555255,5.035443373698707,6.0,1.9749239555551412,7.784460421468873,6.0
77,0.036000000000000004:0.056,0.08626066373062713,2.9728369549089693,6.0,1.0466505496731315,4.0221191661639075,5.999999999999858,1.9748807456786608,5.037111945889663,6.0,1.974880745678547,7.786129851336724,6.0
78,0.036000000000000004:0.057,0.08621947379924677,2.974508675354519,6.0,1.046604798038402,4.0237859026798555,6.0,1.9748375358024077,5.038780535695614,6.0,1.9748375358024077,7.787801974857435,6.0
79,0.036000000000000004:0.058,0.08617828386604742,2.9761803957980915,6.0,1.046559046404468,4.025452639199335,5.999999999998485,1.974794325926041,5.040449090273235,6.0,1.9747943259258136,7.789471404725155,6.0
80,0.036000000000000004:0.059,0.08613709393478075,2.97785211624377,6.0,1.0465132947704205,4.027119404747875,5.9999999999983675,1.9747511160494469,5.042117662464191,6.0,1.9747511160494469,7.791140834593613,6.0
81,0.036000000000000004:0.06,0.08609590400340039,2.9795238366893306,6.0,1.0464675431372825,4.028786141266899,6.000000000000074,1.9747079061733075,5.043786234656467,6.0,1.9747079061733075,7.7928102644627355,6.0
82,0.036000000000000004:0.061,0.08605471407202003,2.9811955571348667,6.0,1.046421791503235,4.030452877512998,5.9999999999999165,1.9746646962967134,5.0454551275877755,6.0,1.974664696296486,7.794479690854287,6.0
83,0.036000000000000004:0.062,0.08601352414063967,2.9828672775804312,6.0,1.0463760398693012,4.032119614031117,6.000000000000032,1.9746214864196645,5.047123379037071,6.0,1.9746214864196645,7.796149120721349,6.0
84,0.036000000000000004:0.063,0.08597233421085093,2.98453899802773,6.0,1.0463302882352536,4.033786350549148,5.999999999999934,1.9745782765432978,5.048791951228695,6.0,1.9745782765430704,7.797815860412543,6.0
85,0.036000000000000004:0.064,0.08593114427969795,2.9862107184735147,6.0,1.0462845366015472,4.0354530583089465,6.000000000000484,1.9745350666663626,5.050460523418666,6.0,1.974535066666249,7.799485290280215,6.0
86,0.036000000000000004:0.065,0.08588995434843127,2.9878824389192062,6.0,1.0462387849672723,4.03711979482671,5.999999999999912,1.9744918567897685,5.052129095609626,6.0,1.9744918567896548,7.8011574061165945,6.0
87,0.036000000000000004:0.066,0.0858487644171646,2.9895541306062765,6.0,1.0461930333341343,4.038786531345739,6.000000000001625,1.974448646913629,5.053797667801908,6.0,1.9744486469135154,7.80282415001638,6.0
88,0.036000000000000004:0.067,0.08580757448544318,2.9912258510514653,6.0,1.0461472817000868,4.040453296622369,6.0000000000015055,1.9744054370371487,5.055466239993199,6.0,1.9744054370369213,7.804496270060867,6.0
89,0.036000000000000004:0.068,0.08576638455417651,2.9928975714971244,6.0,1.046101530066153,4.042120033140515,6.000000000001611,1.9743622271605545,5.057134797315252,6.0,1.9743622271603272,7.806165699928657,6.0
90,0.036000000000000004:0.069,0.08572519462279615,2.99456929194269,6.0,1.0460557784314233,4.043786740899209,6.000000000000101,1.9743190172843015,5.058803384376112,6.0,1.9743190172841878,7.807832439620508,6.0
91,0.036000000000000004:0.07,0.0856840046914158,2.9962410411468414,6.0,1.0460100267974894,4.045453506175944,6.000000000000227,1.974275807407821,5.060471956567392,6.0,1.974275807407821,7.809501869488612,6.0
92,0.036000000000000004:0.07100000000000001,0.08564281476003544,2.9979127328337922,6.0,1.045964275163442,4.0471202139354485,6.0,1.9742325975308859,5.062140550374522,6.0,1.9742325975309996,7.811171299356237,6.0
93,0.036000000000000004:0.07200000000000001,0.08560162482990563,2.9995844820393227,6.0,1.045918523529508,4.048786979212111,6.000000000000211,1.9741893876542917,5.063809083990725,6.0,1.9741893876544054,7.812843419401109,6.0
94,0.036000000000000004:0.07300000000000001,0.08556043489818421,3.001256202484501,6.0,1.0458727718954606,4.050453715730132,6.000000000000089,1.9741461777773566,5.065477656180723,6.0,1.974146177777584,7.814510159091761,6.0
95,0.036000000000000004:0.07400000000000001,0.08551924496691754,3.002927922930181,6.0,1.0458270202615267,4.052120452248277,6.000000000000195,1.9741029679008761,5.067146228372001,6.0,1.9741029679009898,7.816179588959629,6.0
96,0.036000000000000004:0.07500000000000001,0.08547805503576456,3.0045996433760034,6.0,1.045781268626797,4.053787188765551,5.9999999999987015,1.9740597580247368,5.0688148005642715,6.0,1.9740597580248505,7.817849018827981,6.0
97,0.036000000000000004:0.07600000000000001,0.08543686510449788,3.0062713350630643,6.0,1.0457355169927496,4.055453925283578,5.999999999998581,1.9740165481482563,5.0704833727555645,6.0,1.9740165481482563,7.819521138872894,6.0
98,0.036000000000000004:0.077,0.08539567517198066,3.0079430842659796,6.0,1.045689765358702,4.057120633042999,5.999999999998399,1.9739733382716622,5.072151944946523,6.0,1.9739733382716622,7.821187878563745,6.0
99,0.036000000000000004:0.078,0.08535448524071398,3.0096148047116555,6.0,1.045644013725564,4.0587873983206215,6.000000000000163,1.9739301283954092,5.0738204182598885,6.0,1.9739301283955228,7.822857308432077,6.0
100,0.036000000000000004:0.079,0.08531329530933363,3.0112865251571965,6.0,1.0455982620916302,4.060454134838767,6.0000000000002744,1.9738869185185877,5.075489089328772,6.0,1.973886918518474,7.824526738299468,6.0
101,0.036000000000000004:0.08,0.08527210537795327,3.0129582456027615,6.0,1.0455525104575827,4.062120871356795,6.000000000000151,1.9738437086419935,5.07715780902079,6.0,1.9738437086418799,7.8261961681673435,6.0
102,0.036000000000000004:0.081,0.08523091544657291,3.0146299660483167,6.0,1.0455067588235352,4.063787607874807,6.0000000000000275,1.9738004987655131,5.078826233711023,6.0,1.9738004987655131,7.827868257866397,6.0
103,0.036000000000000004:0.082,0.08518972551519255,3.0163016864938625,6.0,1.0454610071896013,4.06545434439296,6.000000000000135,1.973757288888578,5.080494805900997,6.0,1.9737572888884642,7.8295350279028,6.0
104,0.036000000000000004:0.083,0.08514853558381219,3.0179734069394244,6.0,1.0454152555555538,4.067121080910988,6.0000000000000115,1.9737140790120975,5.082163378092289,6.0,1.9737140790118701,7.831204457770625,6.0
105,0.036000000000000004:0.08399999999999999,0.08510734565254552,3.0196451273850955,6.0,1.0453695039224158,4.068787817429992,6.0000000000017195,1.9736708691358444,5.08383195028423,6.0,1.9736708691357308,7.832873887639031,6.0
106,0.036000000000000004:0.08499999999999999,0.08506615572002829,3.0213168478293992,6.0,1.0453237522883683,4.070454553948011,6.0000000000016005,1.9736276592592503,5.085500522475194,6.0,1.9736276592591366,7.834543317506886,6.0
107,0.036000000000000004:0.086,0.08502496578864793,3.0229885682749664,6.0,1.0452780006544344,4.072121290466172,6.000000000001708,1.9735844493826562,5.087169432364025,6.0,1.97358444938277,7.836212747375014,6.0
108,0.036000000000000004:0.087,0.08498377585726757,3.024660288720508,6.0,1.0452322490197048,4.073788026983445,6.000000000000213,1.9735412395066305,5.088837666858767,6.0,1.9735412395066305,7.83788217724338,6.0
109,0.036000000000000004:0.088,0.08494258592588722,3.026332009166073,6.0,1.0451864973856573,4.075454763501465,6.000000000000091,1.9734980296295817,5.090506464686143,6.0,1.9734980296295817,7.839551607110754,6.0
110,0.036000000000000004:0.089,0.08490139599462054,3.0280037008531533,6.0,1.0451407457517234,4.077121500019619,6.000000000000197,1.973454819753215,5.092174811240022,6.0,1.9734548197529875,7.8412210369786335,6.0
111,0.036000000000000004:0.09,0.08486020606414968,3.029675450058285,6.0,1.045094994117676,4.078788236537639,6.000000000000076,1.973411609876507,5.093843383430656,6.0,1.9734116098763934,7.842890466846502,6.0
112,0.036000000000000004:0.091,0.08481901613311038,3.0313471417456235,6.0,1.0450492424836284,4.080454973055659,5.999999999999952,1.9733683999996856,5.09551195562096,6.0,1.973368399999572,7.844559896714108,6.0
113,0.036000000000000004:0.092,0.0847778262019574,3.033018862191403,6.0,1.0450034908496946,4.082121709573811,6.00000000000006,1.9733251901232052,5.09718052781225,6.0,1.9733251901229778,7.846229326581991,6.0
114,0.036000000000000004:0.093,0.08473663627034966,3.0346905826367223,6.0,1.044957739214965,4.083788446091081,5.999999999998565,1.9732819802469521,5.098849100004187,6.0,1.9732819802468384,7.847898756450357,6.0
115,0.036000000000000004:0.094,0.0846954463389693,3.036362331840886,6.0,1.0449119875809174,4.085455182609102,5.999999999998443,1.9732387703704717,5.100517702759387,6.0,1.9732387703702443,7.84956818631821,6.0
116,0.036000000000000004:0.095,0.08465425640736157,3.038034052286192,6.0,1.0448662359469836,4.087121919127252,5.9999999999985505,1.9731955604938776,5.10218624438644,6.0,1.9731955604936502,7.851237616186064,6.0
117,0.036000000000000004:0.096,0.08461306647654965,3.039705772732361,6.0,1.0448204843137319,4.088788655646145,6.000000000000033,1.9731523506176245,5.103854816578376,6.0,1.9731523506175108,7.852907046054447,6.0
118,0.036000000000000004:0.097,0.08457187654471454,3.0413774931774094,6.0,1.044774732679798,4.090455392164291,6.0000000000001386,1.9731091407406893,5.10552338876837,6.0,1.9731091407406893,7.854576475922054,6.0
119,0.036000000000000004:0.098,0.08453068661447105,3.0430491848656165,6.0,1.0447289810457505,4.092122128682311,6.000000000000013,1.973065930864209,5.107191960959651,6.0,1.9730659308643226,7.856245905790171,6.0
120,0.036000000000000004:0.099,0.08448949668309069,3.04472093406976,6.0,1.0446832294118167,4.093788836441947,6.0,1.9730227209877285,5.108860533150924,6.0,1.9730227209877285,7.85791533565804,6.0
121,0.036000000000000004:0.1,0.08444830675171033,3.046392654515312,6.0,1.0446374777777692,4.09545560171849,6.000000000000002,1.9729795111107933,5.110529105340927,6.0,1.972979511110907,7.8595847655256845,6.0
122,0.037000000000000005:0.04,0.08527798409647858,2.9719966228764507,6.0,1.046376039868278,3.995306896141257,5.999999999997969,1.9745659308641734,5.010292468131391,6.0,1.9745659308641734,7.759213051580586,6.0
123,0.037000000000000005:0.041,0.08527798409647858,2.971996622876477,6.0,1.0463302882343442,3.9969736326594236,5.999999999998095,1.974522720987693,5.011961040502894,6.0,1.9745227209875793,7.760882481448448,6.0
124,0.037000000000000005:0.042,0.08527798409647858,2.9719966516350644,6.0,1.0462845366013198,3.99864039793715,6.000000000000006,1.9744795111116673,5.0136296126955004,6.0,1.97447951111144,7.762551911316814,6.0
125,0.037000000000000005:0.043000000000000003,0.08527798409647858,2.9719966228764556,6.0,1.0462387849671586,4.000307105696449,5.999999999999686,1.9744363012350732,5.015298184886465,6.0,1.9744363012350732,7.764224031362778,6.0
126,0.037000000000000005:0.044,0.08527798409647858,2.9719966516350507,6.0,1.0461930333332248,4.0019738422145945,5.999999999999828,1.974393091358138,5.016966757076432,6.0,1.9743930913580243,7.765893464704714,6.0
127,0.037000000000000005:0.045,0.08527798409647858,2.9719966228764463,6.0,1.046147281699291,4.00364057873273,5.999999999999873,1.974349881481544,5.018635776586484,6.0,1.9743498814814302,7.767562894572498,6.0
128,0.037000000000000005:0.046,0.08527798409647858,2.971996622876463,6.0,1.046101530065357,4.005307315250901,6.0,1.974306671604836,5.020303901458059,6.0,1.9743066716050635,7.769232324440951,6.0
129,0.037000000000000005:0.047,0.08527798409647858,2.97199662287647,6.0,1.046055778431196,4.006974080527389,5.999999999999622,1.9742634617281283,5.021972458675556,6.0,1.9742634617280146,7.770901754307324,6.0
130,0.037000000000000005:0.048,0.08527798409647858,2.9719966516350516,6.0,1.0460100267981716,4.0086407882879325,6.000000000001591,1.9742202518521026,5.023641030868153,6.0,1.9742202518525573,7.772571184178527,6.0
131,0.037000000000000005:0.049,0.08527798409647858,2.9719966516350516,6.0,1.045964275164124,4.010307524805942,6.000000000001451,1.974177041975281,5.025309603058455,6.0,1.9741770419759632,7.774240637095268,6.0
132,0.037000000000000005:0.05,0.08527798409647858,2.9719966516350516,6.0,1.0459185235300765,4.011974261323986,6.0,1.9741338320988007,5.026978193939344,6.0,1.9741338320989144,7.775907350260047,6.0
133,0.037000000000000005:0.051000000000000004,0.08527798409647858,2.9719966228764436,6.0,1.0458727718953469,4.0136409978412555,5.9999999999998375,1.9740906222226613,5.028646766131624,6.0,1.9740906222225476,7.777579473781176,6.0
134,0.037000000000000005:0.052000000000000005,0.08527798409647858,2.9719966228764614,6.0,1.0458270202615267,4.015307734359655,6.0,1.9740474123459535,5.03031533832225,6.0,1.9740474123459535,7.779246209995993,6.0
