,tyr:php,AG:GD=3:1,No.1glc,No.1xyl,AG:GD=2:1,No.2glc,No.2xyl,AG:GD=1:1,No.3glc,No.3xyl,AG:GD=1:2,No.4glc,No.4xyl
28,0.098:0.068,0.023766384554733122,18.140989001123867,6.0,0.6602727625679563,22.9895553785606,5.348897349643384,0.66027276256807,22.989555378645157,3.441486389775198,1.9119795111112126,7.795433679798215,6.0
29,0.098:0.069,0.023725194623352763,18.143632253425466,6.0,0.6597272519710486,22.9887040980499,5.347891255941715,0.6597272519705939,22.9887040979422,3.4404802960723595,1.9119363012350732,7.797103193335769,6.0
30,0.098:0.07,0.023684004691972405,18.14627550572647,6.0,0.6591817413740273,22.987852817574378,5.3468851622398,0.659181741374141,22.987852817765983,3.4394742023716125,1.9118930913587064,7.798772706873024,6.0
31,0.098:0.07100000000000001,0.023642814760592046,18.14891875802812,6.0,0.658636230777006,22.98700153720832,5.345879068537919,0.6586362307772333,22.98700153739978,3.4384681086699596,1.9118498814816576,7.800442220409523,6.0
32,0.098:0.07200000000000001,0.023601624830462242,18.151562010338324,6.0,0.658090720180212,22.986150256835746,5.3448729748364645,0.6580907201795299,22.98615025658823,3.4374620149667003,1.9118066716050635,7.802111733946555,6.0
33,0.098:0.07300000000000001,0.02356043489919557,18.15420526264071,6.0,0.6575452095831906,22.98529897623338,5.343866881134598,0.6575452095831906,22.98529897647593,3.4364559212661456,1.911763461728242,7.803781247483322,6.0
34,0.098:0.07400000000000001,0.02351924496747415,18.15684851494014,6.0,0.656999698986283,22.984447695851177,5.342860787432882,0.6569996989865103,22.98444769610505,3.4354498275649323,1.9117202518516478,7.8054507610203405,6.0
35,0.098:0.07500000000000001,0.023478055036093792,18.15949176724194,6.0,0.656454188389489,22.98359641551643,5.341854693731472,0.6564541883893753,22.983596415604765,3.434443733862814,1.9116770419755085,7.807120274557884,6.0
36,0.098:0.07600000000000001,0.02343686510482712,18.16213501954459,6.0,0.6559086777924676,22.982745135118613,5.340848600029558,0.6559086777920129,22.98274513506293,3.4334376401602333,1.9116338320989144,7.808789788094879,6.0
37,0.098:0.077,0.023395675172309893,18.164778271837775,6.0,0.6553631671954463,22.98189385467616,5.339842506327651,0.6553631671953326,22.981893854701553,3.432431546459005,1.9115906222225476,7.81045930163211,6.0
38,0.098:0.078,0.023354485240929534,18.167421524139254,6.0,0.6548176565985386,22.981042574321073,5.338836412625973,0.654817656598425,22.98104257428912,3.43142545275737,1.9115474123464082,7.812131501629629,6.0
39,0.098:0.079,0.023313295309890236,18.170064776444846,6.0,0.6542721460014036,22.98019129380804,5.337830318923853,0.6542721460015173,22.980191293938912,3.4304193590556795,1.9115042024693594,7.8138010151651525,6.0
40,0.098:0.08,0.023272105378509877,18.172708028745447,6.0,0.6537266354044959,22.979340013350992,5.336824225222202,0.6537266354046096,22.979340013390903,3.4294132653540093,1.9114609925927653,7.815470528702077,6.0
41,0.098:0.081,0.023230915446902145,18.175351281045256,6.0,0.6531811248078156,22.978488733045474,5.335818131520991,0.6531811248074746,22.978488732890618,3.42840717165189,1.9114177827161711,7.817137355780174,6.0
42,0.098:0.082,0.023189725515521786,18.17799453334657,6.0,0.6526356142106806,22.97763745260741,5.334812037818881,0.652635614210908,22.977637452703195,3.427401077950902,1.9113745728391223,7.818806869316717,6.0
43,0.098:0.083,0.023148535584141428,18.18063778564799,6.0,0.6520901036136593,22.976786172139057,5.333805944116987,0.652090103613773,22.976786172028937,3.426394984248769,1.9113313629627555,7.8204763828539825,6.0
44,0.098:0.08399999999999999,0.02310734565276107,18.183281037949595,6.0,0.6515445930168653,22.975934891745823,5.33279985041551,0.6515445930166379,22.975934891557557,3.4253888905466567,1.9112881530866161,7.8221458963914445,6.0
45,0.098:0.08499999999999999,0.02306615572024384,18.185924290244003,6.0,0.6509990824197303,22.975083611243946,5.33179375671339,0.6509990824198439,22.97508361126371,3.4243827968452214,1.911244943210022,7.823818104086554,6.0
46,0.098:0.086,0.02302496578897717,18.18856754254578,6.0,0.6504535718227089,22.97423233074217,5.330787663011508,0.6504535718228226,22.9742323308214,3.423376703143315,1.9112017333336553,7.825484923465777,6.0
47,0.098:0.087,0.022983775857824185,18.191210794849205,6.0,0.6499080612259149,22.973381050420645,5.32978156931007,0.6499080612259149,22.97338105039171,3.422370609441646,1.9111585234572885,7.827154437003035,6.0
48,0.098:0.088,0.022942585926443826,18.193854047150797,6.0,0.6493625506288936,22.972529769904522,5.328775475608143,0.6493625506288936,22.972529769906096,3.4213645157397625,1.911115313580467,7.8288239505397925,6.0
49,0.098:0.089,0.0229013959939266,18.196497299444175,6.0,0.6488170400318722,22.971678489410667,5.327769381906272,0.6488170400318722,22.971678489472886,3.4203584220378564,1.911072103703873,7.830493464076821,6.0
50,0.098:0.09,0.02286020606504735,18.199140551763236,6.0,0.6482715294350783,22.970827209066858,5.3267632882048215,0.6482715294348509,22.970827208961488,3.4193523283359664,1.9110288938272788,7.832162977613823,6.0
51,0.098:0.091,0.02281901613366699,18.201783804064696,6.0,0.6477260188379432,22.96997592859048,5.3257571945026765,0.6477260188377159,22.96997592849789,3.4183462346338267,1.9109856839504573,7.83383249115059,6.0
52,0.098:0.092,0.02277782620240032,18.20442705636731,6.0,0.6471805082411493,22.96912464819565,5.324751100801239,0.6471805082410356,22.96912464813183,3.4173401409326054,1.9109424740738632,7.8355020046876245,6.0
53,0.098:0.093,0.022736636270906274,18.20707030866888,6.0,0.6466349976442416,22.96827336766179,5.323745007099599,0.646634997644469,22.968273367767253,3.4163340472316395,1.9108992641977238,7.8371715182251185,6.0
54,0.098:0.094,0.022695446339639602,18.209713560970947,6.0,0.6460894870473339,22.96742208739628,5.3227389133979,0.6460894870472202,22.967422087386662,3.41532795352926,1.9108560543211297,7.838841031762136,6.0
55,0.098:0.095,0.022654256408145557,18.212356813271654,6.0,0.6455439764503126,22.96657080677945,5.321732819696015,0.6455439764501989,22.966570806800952,3.4143218598273926,1.910812844444763,7.840513239457814,6.0
56,0.098:0.096,0.022613066476537824,18.215000065572898,6.0,0.6449984658532912,22.965719526421367,5.320726725994148,0.6449984658534049,22.965719526513897,3.413315766125949,1.9107696345683962,7.842182752995423,6.0
57,0.098:0.097,0.022571876545498526,18.21764331787505,6.0,0.6444529552567246,22.964868246187663,5.319720632293164,0.6444529552559288,22.96486824579336,3.412309672423131,1.9107264246915747,7.843852266531647,6.0
58,0.098:0.098,0.022530686614231854,18.220286570177713,6.0,0.6439074446593622,22.96401696557727,5.318714538590571,0.6439074446590212,22.964016965320187,3.411303541879346,1.9106832148149806,7.845521780068552,6.0
59,0.098:0.099,0.022489496682965182,18.222929822479852,6.0,0.6433619340624546,22.96316568514089,5.317708444888876,0.6433619340625683,22.96316568520472,3.4102974850207053,1.9106400049383865,7.8471885994474695,6.0
60,0.098:0.1,0.022448306751584823,18.22557307478157,6.0,0.6428164234655469,22.962314404749165,5.316702351187214,0.6428164234652058,22.96231440466602,3.4092913913181078,1.9105967950613376,7.8488581129839865,6.0
61,0.099:0.04,0.023277984096807813,19.161983858149227,6.0,0.5373693970769864,23.121157118034255,5.102376453739277,0.537369397076418,23.121157117718255,3.1935098776669832,1.9121832148148314,7.748543211744928,6.0
62,0.099:0.041,0.023277984096807813,19.161983858148126,6.0,0.5368238864798514,23.120305837652158,5.101374689507712,0.536823886479965,23.120305837546013,3.192503783966245,1.9121400049382373,7.750212725281953,6.0
63,0.099:0.042,0.02327798409658044,19.16198385814696,6.0,0.53627837588283,23.1194545572205,5.100372925276356,0.5362783758829437,23.11945455720612,3.191497690264354,1.912096795062098,7.751882238819446,6.0
64,0.099:0.043000000000000003,0.0232779840969215,19.161983858149735,6.0,0.5357328652859223,23.118603276768134,5.0993711610452115,0.5357328652859223,23.118603276581503,3.1904915965624485,1.9120535851855038,7.753551752356466,6.0
65,0.099:0.044,0.023277984096466753,19.161983858146172,6.0,0.535187354688901,23.117751996314215,5.0983693968138555,0.5351873546887873,23.11775199627917,3.1894855028603346,1.9120103753086823,7.755223956616215,6.0
66,0.099:0.045,0.023277984096807813,19.161983858148535,6.0,0.534641844092107,23.116900715956056,5.097367632582966,0.5346418440919933,23.116900715970445,3.188479409158894,1.9119671654320882,7.756890779430247,6.0
67,0.099:0.046,0.023277984096807813,19.161983858148535,6.0,0.5340963334947446,23.116049435305715,5.096365868350914,0.5340963334950857,23.116049435471815,3.187473315457222,1.911923955555494,7.758560292967289,6.0
68,0.099:0.047,0.023277984096807813,19.161983858148535,6.0,0.5335508228984054,23.11519815497162,5.0953641041209226,0.533550822897837,23.11519815474964,3.1864672217548575,1.9118807456786726,7.760229806504072,6.0
69,0.099:0.048,0.023277984096807813,19.161983858149583,6.0,0.5330053123014977,23.114346874546342,5.094362339889774,0.5330053123009293,23.11434687422717,3.1854611280531913,1.9118375358025332,7.761899320041573,6.0
70,0.099:0.049,0.023277984096807813,19.16198385814821,6.0,0.5324598017044764,23.113495594159385,5.0933605756584175,0.5324598017044764,23.11349559413071,3.184455034352455,1.9117943259259391,7.763568833578575,6.0
71,0.099:0.05,0.023277984096807813,19.16198385814821,6.0,0.531914291107455,23.11264431371658,5.092358811427039,0.5319142911075687,23.11264431370548,3.1834489406507664,1.911751116049345,7.765238347115616,6.0
72,0.099:0.051000000000000004,0.023277984096807813,19.16198385814821,6.0,0.53136878051032,23.111793033087125,5.091357047195474,0.5313687805099789,23.11179303293384,3.1824428469477297,1.9117079061732056,7.766907860653127,6.0
73,0.099:0.052000000000000005,0.023277984096807813,19.16198385814821,6.0,0.5308232699134123,23.11094175275124,5.090355282964344,0.5308232699130713,23.110941752593206,3.181436753246061,1.9116646962966115,7.7685773741901185,6.0
74,0.099:0.053000000000000005,0.0232779840969215,19.161983858149387,6.0,0.530277759316391,23.110090472295678,5.089353518733006,0.5302777593160499,23.110090472089833,3.1804306595441734,1.91162148641979,7.770249578449842,6.0
75,0.099:0.054,0.0232779840969215,19.161983858149,6.0,0.5297322487194833,23.109239191846477,5.0883517545018595,0.529732248719597,23.109239191801965,3.1794245658433944,1.911578276543196,7.771916401263901,6.0
76,0.099:0.055,0.0232779840969215,19.161983858149387,6.0,0.5291867381222346,23.108387911320694,5.087349990270055,0.5291867381223483,23.108387911343108,3.1784184721410647,1.911535066666147,7.773585914800421,6.0
77,0.099:0.056,0.02326066373075264,19.163095345742427,6.0,0.5286412275255543,23.107536630972156,5.086348226039406,0.5286412275254406,23.107536631120517,3.177412378439395,1.9114918567897803,7.775255428337687,6.0
78,0.099:0.057,0.02321947379937228,19.16573859804483,6.0,0.528095716928874,23.106685350851762,5.085346461808686,0.5280957169283056,23.106685350645776,3.176406284737264,1.911448646913641,7.776924941875203,6.0
79,0.099:0.058,0.023178283866513993,19.16838185033562,6.0,0.5275502063316253,23.105834070102567,5.08434469757692,0.5275502063315116,23.105834070301974,3.175400191035808,1.9114054370370468,7.778594455412217,6.0
80,0.099:0.059,0.023137093935815756,19.171025102641885,6.0,0.527004695734604,23.104982789688496,5.08334293334552,0.527004695734945,23.104982789862472,3.1743940973348153,1.9113622271604527,7.7802639689492326,6.0
81,0.099:0.06,0.023095904004435397,19.173668354943523,6.0,0.5264591851376963,23.10413150928234,5.08234116911442,0.52645918513781,23.104131509527278,3.173388003632695,1.9113190172843133,7.78193348248675,6.0
82,0.099:0.061,0.023054714073055038,19.176311607244767,6.0,0.5259136745407886,23.10328022881733,5.081339404883287,0.5259136745407886,23.103280228796592,3.172381909930801,1.9112758074077192,7.78360299602377,6.0
83,0.099:0.062,0.02301352414019675,19.17895485953638,6.0,0.5253681639437673,23.102428948385644,5.080337640651899,0.5253681639435399,23.102428948296314,3.1713758162284433,1.9112325975308977,7.7852751129505435,6.0
84,0.099:0.063,0.02297233421097644,19.181598111852434,6.0,0.5248226533467459,23.101577667859857,5.079335876420581,0.5248226533468596,23.10157766799712,3.1703697225272567,1.9111893876543036,7.786942023097542,6.0
85,0.099:0.064,0.022931144279596083,19.184241364154627,6.0,0.5242771427498383,23.100726387504903,5.07833411218946,0.5242771427497246,23.100726387407363,3.169363591983007,1.9111461777772547,7.788611536634075,6.0
86,0.099:0.065,0.02288995434832941,19.186884616457014,6.0,0.5237316321529306,23.099875107042973,5.07733234795831,0.5237316321525896,23.09987510688979,3.168357535123007,1.911102967900888,7.790281050171329,6.0
87,0.099:0.066,0.022848764417176426,19.189527868760212,6.0,0.523186121556023,23.09902382666564,5.07633058372718,0.5231861215557956,23.099023826588947,3.167351441421557,1.9110597580247486,7.791950563708871,6.0
88,0.099:0.067,0.022807574485796067,19.192171121060866,6.0,0.5226406109590016,23.09817254626745,5.075328819495838,0.5226406109590016,23.098172546222827,3.1663453477201,1.9110165481481545,7.793620077245858,6.0
89,0.099:0.068,0.022766384554529395,19.194814373363158,6.0,0.5220951003622076,23.09732126583905,5.074327055264936,0.5220951003619803,23.097321265751326,3.1653392540182064,1.9109733382715604,7.795289590782879,6.0
90,0.099:0.069,0.022725194623149036,19.1974576256651,6.0,0.5215495897651863,23.096469985334164,5.073325291033567,0.5215495897650726,23.09646998529383,3.1643331603165388,1.910930128395421,7.796959104320392,6.0
91,0.099:0.07,0.022684004691768678,19.200100877967365,6.0,0.5210040791682786,23.09561870496153,5.072323526802438,0.5210040791687334,23.095618705164306,3.163327066616029,1.9108869185188269,7.798631311998985,6.0
92,0.099:0.07100000000000001,0.02264281476038832,19.202744130268286,6.0,0.5204585685711436,23.094767424400644,5.071321762570852,0.5204585685712573,23.094767424501207,3.1623209729131974,1.9108437086420054,7.800298131394161,6.0
93,0.099:0.07200000000000001,0.022601624830258515,19.205387382578603,6.0,0.5199130579744633,23.093916144181318,5.070319998340175,0.5199130579741222,23.093916143991468,3.1613148792110644,1.9108004987654112,7.801967644931187,6.0
94,0.099:0.07300000000000001,0.022560434898991844,19.20803063488075,6.0,0.5193675473775556,23.09306486377841,5.069318234109053,0.5193675473773283,23.093064863684216,3.160308748667516,1.9107572888885898,7.803637158467955,6.0
95,0.099:0.07400000000000001,0.022519244967270424,19.210673887181024,6.0,0.518822036780648,23.092213583224048,5.068316469877915,0.5188220367803069,23.09221358316648,3.1593026918077345,1.9107140790119956,7.805306672004972,6.0
96,0.099:0.07500000000000001,0.022478055036003752,19.21331713948264,6.0,0.5182765261832856,23.091362302725262,5.0673147056459,0.518276526183854,23.091362302924903,3.1582965981069973,1.9106708691358563,7.806976185542483,6.0
97,0.099:0.07600000000000001,0.022436865104623394,19.215960391784566,6.0,0.5177310155864916,23.090511022330407,5.066312941414969,0.5177310155863779,23.09051102225541,3.1572905044041644,1.9106276592592621,7.808648302469463,6.0
98,0.099:0.077,0.022395675172106166,19.218603644078446,6.0,0.5171855049894702,23.089659741882805,5.065311177183606,0.5171855049893566,23.089659741779073,3.1562844107022374,1.910584449382668,7.81031521261651,6.0
99,0.099:0.078,0.022354485240725808,19.22124689637926,6.0,0.5166399943925626,23.088808461436912,5.064309412952476,0.51663999439279,23.088808461577337,3.1552783170012746,1.9105412395065287,7.811984726154053,6.0
100,0.099:0.079,0.02231329530934545,19.223890148681015,6.0,0.5160944837955412,23.087957181029157,5.0633076487211355,0.5160944837955412,23.087957181031683,3.1542722232989098,1.9104980296297072,7.8136542396908215,6.0
101,0.099:0.08,0.02227210537796509,19.22653340098271,6.0,0.5155489731986336,23.08710590051942,5.062305884489985,0.5155489731986336,23.087105900553095,3.1532661295972413,1.910454819753113,7.8153237532278395,6.0
102,0.099:0.081,0.022230915446698418,19.22917665328498,6.0,0.5150034626016122,23.086254620087807,5.061304120258634,0.5150034626016122,23.08625462016508,3.152260035895363,1.910411609876519,7.816993266764818,6.0
103,0.099:0.082,0.02218972551531806,19.23181990558635,6.0,0.5144579520045909,23.085403339657752,5.060302356027277,0.5144579520050456,23.08540333989939,3.1512539421943497,1.9103683999996974,7.81866278030159,6.0
104,0.099:0.083,0.0221485355839377,19.23446315788904,6.0,0.5139124414077969,23.08455205926285,5.059300591796374,0.5139124414080243,23.0845520593411,3.150247848492484,1.9103251901231033,7.820332293838614,6.0
105,0.099:0.08399999999999999,0.022107345652557342,19.23710641019062,6.0,0.5133669308107756,23.083700778840818,5.058298827565017,0.5133669308107756,23.08370077885197,3.1492417547901206,1.910281980246964,7.822004501533981,6.0
106,0.099:0.08499999999999999,0.022066155720040115,19.239749662484336,6.0,0.5128214202138679,23.082849498410845,5.057297063333887,0.5128214202138679,23.082849498437916,3.1482356610884508,1.9102387703703698,7.823671320913142,6.0
107,0.099:0.086,0.022024965788659756,19.24239291478475,6.0,0.5122759096169602,23.08199821792818,5.056295299102767,0.5122759096168465,23.081998217877114,3.1472295673865536,1.9101955604937757,7.825340834450157,6.0
108,0.099:0.087,0.021983775857620458,19.245036167088905,6.0,0.5117303990199389,23.081146937507768,5.055293534871411,0.5117303990195978,23.081146937373642,3.1462234736841843,1.9101523506176363,7.827010347987658,6.0
109,0.099:0.088,0.0219425859262401,19.24767941939051,6.0,0.5111848884229175,23.080295657040963,5.054291770640055,0.5111848884231449,23.080295657144735,3.145217379983438,1.9101091407408148,7.828679861524447,6.0
110,0.099:0.089,0.021901395994632367,19.25032267169052,6.0,0.5106393778261236,23.079444376681167,5.053290006409152,0.5106393778260099,23.079444376630125,3.1442112862813296,1.9100659308642207,7.830352065758264,6.0
111,0.099:0.09,0.021860206064843624,19.25296592400337,6.0,0.5100938672289885,23.078593096153813,5.052288242177574,0.5100938672287612,23.078593096150556,3.1432051925789524,1.9100227209876266,7.832018888598485,6.0
112,0.099:0.091,0.021819016133463265,19.255609176304947,6.0,0.5095483566320809,23.077741815758895,5.05128647794644,0.5095483566325356,23.077741815950493,3.1421990988786757,1.909979511110805,7.833688402135252,6.0
