,tyr:php,AG:GD=3:1,No.1glc,No.1xyl,AG:GD=2:1,No.2glc,No.2xyl,AG:GD=1:1,No.3glc,No.3xyl,AG:GD=1:2,No.4glc,No.4xyl
0,0.089:0.04,0.03327798409497973,8.623730135723017,6.0,0.9940361705878331,15.234492515204668,5.99999999999916,1.9191460188848168,22.043498133961762,6.0,1.9222449432099893,7.749986796054982,6.0
1,0.089:0.041,0.033277984095889224,8.623730135729737,6.0,0.9939904189537856,15.237103934559638,5.999999999999084,1.9186005082876818,22.04264685345665,6.0,1.9222017333333952,7.751653615434002,6.0
2,0.089:0.042,0.0332779840961166,8.623730135731316,6.0,0.9939446673206476,15.240600442005396,6.000000000000787,1.918054997691229,22.041795573266082,6.0,1.9221585234572558,7.753323128971511,6.0
3,0.089:0.043000000000000003,0.03327798409577554,8.623730135728946,6.0,0.9938989156866,15.242326773277059,6.0000000000006315,1.9175094870937528,22.040944292601445,6.0,1.922115313580889,7.754992642508804,6.0
4,0.089:0.044,0.03327798409577554,8.623730135728293,6.0,0.9938531640526662,15.244938192633134,6.000000000000725,1.9169639764974136,22.040093012393356,6.0,1.9220721037038402,7.756662156045325,6.0
5,0.089:0.045,0.0332779840961166,8.623730135730646,6.0,0.9938074124186187,15.24754961198839,6.000000000000611,1.9164184659000512,22.039241732065445,6.0,1.922028893827246,7.758331669582328,6.0
6,0.089:0.046,0.0332779840961166,8.62373013573065,6.0,0.9937616607846849,15.250161031344502,6.000000000000719,1.9158729553030298,22.038390451464753,6.0,1.9219856839508793,7.760001183119578,6.0
7,0.089:0.047,0.0332779840961166,8.623730135730646,6.0,0.9937159091506373,15.25277245069935,6.000000000000639,1.9153274447062358,22.03753917125964,6.0,1.9219424740738305,7.761670696656117,6.0
8,0.089:0.048,0.0332779840961166,8.62373013573065,6.0,0.9936701575174993,15.255383870061895,6.000000000002325,1.9147819341093282,22.036687890686093,6.0,1.921899264197691,7.763340210193623,6.0
9,0.089:0.049,0.0332779840961166,8.62373013573065,6.0,0.9936244058834518,15.257995289417149,6.000000000002245,1.9142364235120795,22.035836610187445,6.0,1.921856054321097,7.765009723730653,6.0
10,0.089:0.05,0.0332779840961166,8.623730135730655,6.0,0.9935786542492906,15.260606708770998,6.000000000001826,1.9136909129156265,22.03498532994096,6.0,1.9218128444447302,7.766679237267951,6.0
11,0.089:0.051000000000000004,0.0332779840961166,8.62373013573073,6.0,0.993532902614561,15.26321812812242,6.000000000000319,1.9131454023182641,22.034134049454874,6.0,1.9217696345685908,7.768348750805431,6.0
12,0.089:0.052000000000000005,0.0332779840961166,8.623730135730655,6.0,0.9934871509806271,15.265829547478452,6.000000000000492,1.912599891721129,22.033282768942104,6.0,1.9217264246919967,7.770018264342447,6.0
13,0.089:0.053000000000000005,0.0332779840961166,8.623730135730787,6.0,0.9934413993465796,15.268440966833735,6.000000000000306,1.9120543811242214,22.032431488500286,5.999418135976253,1.9216832148149479,7.771687777878956,6.0
14,0.089:0.054,0.0332779840961166,8.623730135730817,6.0,0.9933956477126458,15.271052386189576,6.0000000000004885,1.9115088705275411,22.031580207971896,5.998388137031162,1.9216400049383537,7.773357291415982,6.0
15,0.089:0.055,0.0332779840961166,8.623730135730655,6.0,0.9933498960785982,15.273663805544848,6.000000000000368,1.9109633599299514,22.0307289272242,5.997358102641157,1.9215967950615322,7.775026804952723,6.0
16,0.089:0.056,0.03326066372972036,8.624383802759127,6.0,0.9933041444446644,15.276275224900264,6.000000000000433,1.9104178493333848,22.029877646941053,5.996328068253262,1.9215535851849381,7.776696318489767,6.0
17,0.089:0.057,0.033219473798340005,8.627484875623441,6.0,0.9932583928098211,15.278886644250015,5.999999999998721,1.9098723387365908,22.029026366811255,5.995298033864905,1.9215103753087988,7.778365832027294,6.0
18,0.089:0.058,0.03317828386468591,8.63012812790928,6.0,0.9932126411758873,15.281498063606199,5.999999999998837,1.9093268281395694,22.028175086117784,5.9942679994760715,1.9214671654322046,7.780035345564278,6.0
19,0.089:0.059,0.03313709393341924,8.632771380211656,6.0,0.9931668895418397,15.2841094829614,5.999999999998715,1.9087813175424344,22.027323805617502,5.993237965087008,1.9214239555556105,7.78170485910127,6.0
20,0.089:0.06,0.03309590400203888,8.635414632513179,6.0,0.9931211379087017,15.286720902323177,6.0000000000004,1.908235806945413,22.026472525184293,5.992207930698181,1.9213807456794711,7.78337437263884,6.0
21,0.089:0.061,0.03305471407065852,8.638057884814788,6.0,0.9930753862746542,15.289332321677657,6.0000000000003055,1.9076902963488465,22.025621245132122,5.991177896310294,1.921337535802877,7.785043886175841,6.0
22,0.089:0.062,0.03301352413939185,8.640701137117178,6.0,0.9930296346406067,15.291943741033416,6.000000000000182,1.907144785751484,22.024769964488787,5.990147861920774,1.9212943259260555,7.786713399712622,6.0
23,0.089:0.063,0.032972334210285226,8.64334438943451,6.0,0.9929838830066728,15.295444953535975,6.000000000000276,1.9065992751551448,22.023918684117813,5.989117827533327,1.9212511160494614,7.788382913249599,6.0
24,0.089:0.064,0.03293114427799537,8.645987641730338,6.0,0.9929381313726253,15.297166579744843,6.000000000000119,1.9060537645577824,22.0230674036719,5.988087793143817,1.92120790617264,7.79005242678636,6.0
25,0.089:0.065,0.032889954346615013,8.648630894031928,6.0,0.9928923797386915,15.299777999100696,6.000000000000289,1.9055082539609884,22.022216123415813,5.987057723312416,1.9211646962960458,7.791721940323417,6.0
26,0.089:0.066,0.032848764415234655,8.651274146332991,6.0,0.9928466281055535,15.302389418462479,6.000000000001979,1.9049627433638534,22.021364842757563,5.986027724366395,1.9211214864199064,7.793391453860939,6.0
27,0.089:0.067,0.03280757448521854,8.65391739864399,6.0,0.9928008764715059,15.305000837817248,6.000000000001845,1.9044172327667184,22.020513562341804,5.984997654534277,1.9210782765433123,7.795060967397922,6.0
28,0.089:0.068,0.03276638455383818,8.656560650945728,6.0,0.9927551248375721,15.307612257173806,6.000000000001972,1.9038717221699244,22.019662282007552,5.983967620145924,1.9210350666667182,7.7967304809349525,6.0
29,0.089:0.069,0.03272519462245782,8.659203903247722,6.0,0.9927093732029562,15.310223676524599,6.000000000000702,1.9033262115727894,22.018811001307743,5.9829375857568365,1.9209918567905788,7.798402654803148,6.0
30,0.089:0.07,0.03268400469107746,8.661847155549104,6.0,0.9926636215690223,15.312835095880606,6.000000000000809,1.9027807009764501,22.017959721342265,5.9819075513694315,1.9209486469139847,7.800069508009496,6.0
31,0.089:0.07100000000000001,0.0326428147596971,8.66449040785051,6.0,0.9926178699348611,15.315446515235731,6.000000000000441,1.9022351903792014,22.017108440663346,5.980877552423178,1.9209054370371632,7.801739021546261,6.0
32,0.089:0.07200000000000001,0.032601624829680986,8.667133660161792,6.0,0.9925721183008136,15.318057934591115,6.0000000000003055,1.90168967978218,22.016257160308264,5.979847482591291,1.920862227160569,7.8034085350832765,6.0
33,0.089:0.07300000000000001,0.03256043489830063,8.669776912463302,6.0,0.9925263666669935,15.320669353947645,6.0000000000006555,1.9011441691852724,22.01540587962931,5.978817483645731,1.9208190172837476,7.80507804862003,6.0
34,0.089:0.07400000000000001,0.032519244966692895,8.672420164763324,6.0,0.9924806150330596,15.323280773303575,6.0000000000007825,1.900598658588251,22.014554599164153,5.977787449256903,1.9207758074071535,7.806747562157055,6.0
35,0.089:0.07500000000000001,0.03247805503519885,8.675063417064106,6.0,0.99243486339833,15.32589219265417,5.999999999999287,1.900053147991116,22.013703318652716,5.976757414867841,1.920732597531014,7.808417075694553,6.0
36,0.089:0.07600000000000001,0.03243686510381849,8.677706669365701,6.0,0.9923891117642825,15.329396317816634,5.999999999999146,1.8995076373940947,22.012852038190722,5.975727380479018,1.92068938765442,7.810086589231569,6.0
37,0.089:0.077,0.03239567517141495,8.680349921660213,6.0,0.9923433601302349,15.331115031364895,5.9999999999989795,1.8989621267974144,22.01200075785017,5.974697346090884,1.9206461777778259,7.811758793491541,6.0
38,0.089:0.078,0.03235448524003459,8.682993173961673,6.0,0.9922976084970969,15.333726450726328,6.000000000000717,1.8984166162005067,22.01114947743459,5.973667311702292,1.9206029679016865,7.813428310464737,6.0
39,0.089:0.079,0.03231329530865423,8.685636426263235,6.0,0.9922518568631631,15.33633787008239,6.000000000000844,1.8978711056039401,22.010298197312032,5.9726372418713805,1.920559758024865,7.815097820566109,6.0
40,0.089:0.08,0.032272105377273874,8.688279678565001,6.0,0.9922061052291156,15.338949289437178,6.000000000000721,1.8973255950065777,22.009446916675046,5.971607207481837,1.9205165481482709,7.816767334103044,6.0
41,0.089:0.081,0.0322309154460072,8.690922930867371,6.0,0.9921603535951817,15.341560708797587,6.000000000000819,1.8967800844095564,22.008595636134935,5.9705772085360485,1.9204733382716768,7.818434156916877,6.0
42,0.089:0.082,0.03218972551439947,8.69356618316725,6.0,0.9921146019609068,15.344172128147129,6.000000000000281,1.8962345738127624,22.007744355765578,5.969547174147682,1.9204301283948553,7.820103670453671,6.0
43,0.089:0.083,0.032148535583246485,8.69620943547038,6.0,0.992068850326973,15.346783547503142,6.000000000000388,1.8956890632161958,22.006893075527145,5.968517139759782,1.9203869185182612,7.821773183990689,6.0
44,0.089:0.08399999999999999,0.032107345651866126,8.698852687772133,6.0,0.9920230986937213,15.349394966863933,6.0000000000018625,1.8951435526184923,22.006041794752267,5.967487105369558,1.9203437086421218,7.823445391686235,6.0
45,0.089:0.08499999999999999,0.0320661557193489,8.70149594006602,6.0,0.9919773470597875,15.352006386219998,6.000000000001966,1.8945980420219257,22.005190514604895,5.966457070981653,1.9203004987655277,7.825112211065189,6.0
46,0.089:0.086,0.0320249657883096,8.704139192369603,6.0,0.9919315954259673,15.354617805578508,6.0000000000022915,1.8940525314245633,22.00433923385078,5.965427036592129,1.9202572888889335,7.826781724602203,6.0
47,0.089:0.087,0.03198377585692924,8.706782444671166,6.0,0.9918858437912377,15.357229224927908,6.000000000000777,1.893507020827542,22.003487953443116,5.964397002203298,1.9202140790127942,7.828451238139731,6.0
48,0.089:0.088,0.03194258592554888,8.7094256969728,6.0,0.9918400921571902,15.359840644283167,6.000000000000683,1.892961510231089,22.002636673131278,5.963366967815642,1.9201708691359727,7.830120751676496,6.0
49,0.089:0.089,0.031901395993031656,8.712068949266445,6.0,0.9917943405232563,15.362452063639221,6.000000000000799,1.892415999633954,22.001785392798634,5.962336933426576,1.9201276592593786,7.831790265213506,6.0
50,0.089:0.09,0.03186020606415241,8.714712201585177,6.0,0.9917485888892088,15.365063482994492,6.000000000000677,1.8918704890365916,22.000934112266464,5.961306899037044,1.9200844493827844,7.833459778750552,6.0
51,0.089:0.091,0.03181901613277205,8.717355453886768,6.0,0.9917028372551613,15.36767490234971,6.000000000000545,1.8913249784402524,22.00008283188433,5.960276864649614,1.920041239505963,7.835129292287345,6.0
52,0.089:0.092,0.031777826201164316,8.719998706186782,6.0,0.9916570856211138,15.370286321705052,6.000000000000434,1.890779467843231,21.999231551416024,5.959246830260786,1.9199980296293688,7.83679880582431,6.0
53,0.089:0.093,0.03173663626887446,8.722641958482901,6.0,0.9916113339862704,15.372897741054796,5.999999999998709,1.8902339572459823,21.998380270920507,5.958216795871491,1.9199548197532295,7.8384710135198965,6.0
54,0.089:0.094,0.031695446337494104,8.725285210783905,6.0,0.9915655823526777,15.376405899131768,5.999999999999464,1.8896884466490746,21.997528990696463,5.9571867614828955,1.9199116098766353,7.840140519357583,6.0
55,0.089:0.095,0.0316542564073643,8.727928463094184,6.0,0.9915198307185165,15.379017542536905,5.9999999999991145,1.8891429360527354,21.996677710480505,5.95615672709547,1.9198684000000412,7.841807346435858,6.0
56,0.089:0.096,0.031613066476325,8.730571715398778,6.0,0.9914740790852647,15.381629185948201,6.0000000000006155,1.888597425455032,21.995826429558658,5.955126692705241,1.9198251901239018,7.843476859973374,6.0
57,0.089:0.097,0.03157187654437621,8.733214967695812,6.0,0.9914283274511035,15.38424082935329,6.00000000000024,1.8880519148583517,21.994975149184555,5.954096658317109,1.9197819802470804,7.8451490676514215,6.0
58,0.089:0.098,0.03153068661299585,8.735858219997498,6.0,0.9913825758173971,15.385954837840407,6.000000000000842,1.887506404261103,21.994123868700225,5.953066623927818,1.9197387703704862,7.846815887047194,6.0
59,0.089:0.099,0.03148949668172918,8.738501472299884,6.0,0.9913368241834632,15.388566257196477,6.000000000000913,1.8869608936648774,21.99327258871324,5.95203655409758,1.9196955604938921,7.848485400584191,6.0
60,0.089:0.1,0.03144830675034882,8.741144724601423,6.0,0.991291072549302,15.39207575957193,6.000000000000581,1.886415383067515,21.99242130790885,5.95100655515109,1.9196523506170706,7.85015491412096,6.0
61,0.09:0.04,0.03227798409602656,9.677555507971382,6.0,0.9930296346396972,16.289157238614543,5.999999999998371,1.7809683566791819,22.151264021499067,5.731520247873765,1.921238770370337,7.749842699340171,6.0
62,0.09:0.041,0.03227798409636762,9.677555507973743,6.0,0.992983883005877,16.291768882021657,5.999999999998692,1.7804228460819331,22.1504127409669,5.730490213484483,1.921195560493743,7.751512212877078,6.0
63,0.09:0.042,0.032277984096481305,9.67755550797495,6.0,0.992938131372739,16.293419341336094,6.000000000000377,1.7798773354849118,22.149561460533643,5.72946017909565,1.9211523506176036,7.753179039956153,6.0
64,0.09:0.043000000000000003,0.032277984096140244,9.67755550797217,6.0,0.9928923797386915,16.296030760691366,6.000000000000233,1.7793318248877767,22.148710179950406,5.728430144706589,1.9211091407410095,7.754848553493167,6.0
65,0.09:0.044,0.03227798409625393,9.677555507973373,6.0,0.9928466281047577,16.29864218004743,6.000000000000342,1.778786314290869,22.147858899571478,5.727400110318004,1.921065930864188,7.756518067029968,6.0
66,0.09:0.045,0.03227798409659499,9.677555507975821,6.0,0.9928008764707101,16.301253599402703,6.00000000000021,1.7782408036939614,22.147007619135067,5.726370075929393,1.9210227209875939,7.75819027472463,6.0
67,0.09:0.046,0.03227798409659499,9.67755550797521,6.0,0.9927551248367763,16.303865018758348,6.000000000000368,1.7776952930968264,22.146156338658734,5.725340041540332,1.9209795111109997,7.7598570941040155,6.0
68,0.09:0.047,0.03227798409625393,9.677555507973462,6.0,0.9927093732027288,16.307438742464985,6.000000000000229,1.7771497825008282,22.145305058666178,5.724310007153608,1.9209363012341782,7.761526607640773,6.0
69,0.09:0.048,0.03227798409625393,9.677555507972837,6.0,0.9926636215693634,16.31005038587606,6.000000000001481,1.7766042719034658,22.144453778079658,5.723279972764082,1.9208930913580389,7.763196121178282,6.0
70,0.09:0.049,0.03227798409625393,9.67755550797348,6.0,0.9926178699353159,16.31169927683019,6.000000000001349,1.776058761306217,22.14360249746613,5.722249938374779,1.9208498814814448,7.764868325438131,6.0
71,0.09:0.05,0.03227798409625393,9.677555507973127,6.0,0.992572118301382,16.314310696185075,6.000000000001467,1.7755132507089684,22.142751216895626,5.721219903985483,1.9208066716048506,7.766535148252352,6.0
72,0.09:0.051000000000000004,0.03227798409659499,9.67755550797579,6.0,0.9925263666666524,16.31692211553679,5.999999999999992,1.7749677401120607,22.14189993648467,5.720189869596897,1.9207634617287113,7.7682046617898255,6.0
73,0.09:0.052000000000000005,0.03227798409659499,9.677555507975736,6.0,0.9924806150326049,16.319533534892074,5.999999999999853,1.7744222295153804,22.14104865616812,5.7191598352087585,1.9207202518521171,7.7698741753268425,6.0
74,0.09:0.053000000000000005,0.03227798409659499,9.67755550797537,6.0,0.9924348633988984,16.322144954249687,6.000000000000375,1.7738767189182454,22.140197375658303,5.718129800819708,1.9206770419752957,7.771546349193336,6.0
75,0.09:0.054,0.03227798409636762,9.677555507973786,6.0,0.9923891117646235,16.325720246308485,5.999999999999835,1.7733312083221335,22.13934609563215,5.717099766432745,1.9206338320987015,7.773213202400625,6.0
76,0.09:0.055,0.03227798409636762,9.67755550797379,6.0,0.9923433601306897,16.32833188971519,5.999999999999941,1.7727856977245438,22.138494814903588,5.716069732042738,1.92059062222188,7.774882715937395,6.0
77,0.09:0.056,0.03226066373019876,9.678666995566582,6.0,0.9922976084966422,16.32997921231383,5.999999999999808,1.7722401871278635,22.137643534585347,5.71503969765461,1.920547412345286,7.77655222947441,6.0
78,0.09:0.057,0.0322194737988184,9.681310247868224,6.0,0.9922518568619125,16.333555176522832,5.999999999998324,1.771694676530501,22.136792253973326,5.714009663265079,1.9205042024691465,7.778221743011924,6.0
79,0.09:0.058,0.03217828386641486,9.68395350016244,6.0,0.9922061052279787,16.336166819929545,5.9999999999984315,1.7711491659334797,22.135940973643876,5.712979628876249,1.9204609925925524,7.779893946855879,6.0
80,0.09:0.059,0.0321370939350345,9.686596752464066,6.0,0.9921603535939312,16.338778463338983,5.9999999999983,1.770603655336572,22.13508969312924,5.7119495944876615,1.9204177827159583,7.781560770085936,6.0
81,0.09:0.06,0.03209590400365414,9.689240004765757,6.0,0.9921146019609068,16.34042488973808,6.0000000000002345,1.770058144739778,22.13423841286523,5.710919560099304,1.920374572839819,7.783232973931083,6.0
82,0.09:0.061,0.03205471407227378,9.691883257067289,6.0,0.9920688503270867,16.344001750155737,6.000000000000583,1.7695126341433252,22.133387132658772,5.709889525711633,1.9203313629632248,7.784899797160512,6.0
83,0.09:0.062,0.03201352414066605,9.694526509367257,6.0,0.9920230986928118,16.345647728448576,5.999999999999997,1.7689671235456217,22.132535851745075,5.708859491321404,1.9202881530864033,7.786569310697283,6.0
84,0.09:0.063,0.03197233421110468,9.697169761681431,6.0,0.9919773470587643,16.348259147807862,5.99999999999991,1.7684216129488277,22.13168457138852,5.707829456933039,1.9202449432098092,7.788238824234297,6.0
85,0.09:0.064,0.0319311442790422,9.699813013978407,6.0,0.9919315954248304,16.350870567160083,5.999999999999988,1.7678761023518064,22.130833290929765,5.7067994225442105,1.9202017333327603,7.789908337770788,6.0
86,0.09:0.065,0.03188995434766184,9.702456266279993,6.0,0.9918858437907829,16.35348198651517,5.9999999999998614,1.7673305917548987,22.129982010517285,5.705769388155615,1.9201585234563936,7.791580541614309,6.0
87,0.09:0.066,0.03184876441673623,9.705099518584742,6.0,0.9918400921576449,16.35609340587626,6.0000000000015925,1.7667850811581047,22.12913073016073,5.704739353767257,1.9201153135802542,7.793250055152583,6.0
