,kcat_MW
A_ASPK_reverse_num1,741.7666415
B_MDDCP4pp_num2,134.95558490000002
B_3OAR160,90.96167649
B_FDMO6,58.12595834
A_PUNP4_num1,88.68716457
A_GHMT2r_reverse,404.2680401
A_RPI_num2,2208.7058269999998
B_ADOCBIK,231.18078709999997
B_ACP1_FMN_num2,865.2536233
A_NDPK4_num1,540.1339477000001
B_RNTR4c2_num4,91.26114268
A_G3PD2,943.9112068
A_PLIPA1A120pp,140.216482
A_BMOGDS1,1263.134554
B_RBFK,9.327955364
B_23PDE9pp,614.7400384
B_FA160ACPHi,1510.0815029999999
B_ACPPAT140,206.9723226
A_THRD_num2,1848.488388
B_GLCP_num2,148.647183
B_UAMAS,469.92174500000004
A_POR5_num1,109.1386975
A_PTA2,194.22421359999998
A_MI1PP,13850.25687
A_S2FE2SS,33.55260458
B_SSALy_num2,149.02302419999998
B_ACCOAL_num2,232.9645429
B_NTD4_num2,922.8943366000001
B_UDPKAAT,260.31724219999995
B_METSOXR2_num4,182.67470469999998
A_RNDR3_num1,46.47507593
B_PGPP160pp_num1,491.22470769999995
B_A5PISO_num1,394.56933139999995
A_KARA1,73.82442999
B_VPAMTr,447.77750089999995
B_POR5_reverse_num1,356.6240552
B_PLIPA1E140pp,140.21656959999999
B_CLPNS140pp_reverse_num1,473.38841569999994
B_BSORx,130.3051164
A_PYK6,116.1415429
B_MDDEP1pp_num5,885.8862885
A_2MAHMP_num1,334.87609310000005
B_CU1Opp,723.1775706
B_MLTGY3pp_num4,360.05859269999996
A_NADPHXE,397.54508119999997
A_NTD10pp_num1,159.6511841
A_TRDR_num2,424.812512
A_GAPP,2935.110572
B_KG6PDC_num2,925.8846681
B_MLTGY1pp_num6,786.9067279
B_MDH,400.775575
B_ASPK_reverse_num2,369.9155394
A_FBA3,183.9209651
B_2AGPEAT120,213.29718939999998
B_3OAR141,90.96171033
B_PLIPA2A140pp,140.50452140000002
B_MDDCP4pp_num3,132.41992679999998
A_DKGLCNR1_num2,341.67859619999996
B_ADK3,424.87059180000006
B_RPE,8085.508287999999
A_PAPA120pp,535.3328339
A_HACD5_num2,521.7082121000001
A_AACPS9,104.09820500000001
A_FUM_num3,516.6232893
B_CLPNS161pp_num1,437.38105379999996
B_PSD181,502.8477485
B_QUINDHyi,154.68336010000002
A_G1PPpp_num1,378.70365580000004
A_MDDCP3pp_num4,513.7056473
A_EAR121x,126.43936049999999
B_NDPK1_reverse_num2,158.53297690000002
B_LADGMDH,488.340253
B_NTP1_num1,436.0209694
A_SOTA,279.7397276
A_ADPT,254.70503650000003
A_KDUI,241.3741355
A_ACPS1_num1,769.0441754999999
A_4PCP,825.3870052
A_ECOAH7_num1,480.33703610000003
A_ATPPRT,118.6812001
A_23PDE7pp,810.8551546
A_MLTP1,136.3439156
A_MDDCP3pp_num5,613.8748176
A_PLIPA1A140pp,140.21649509999997
B_HACD4_num1,242.1817762
A_GRXR_num3,1307.826789
A_L_LACD2_num2,2189.423543
B_NNATr,616.4383562
B_MDDEP3pp_num6,791.2157089
B_LIPAabcpp,109.4895695
A_DHPS2,11.75890329
A_ACOAD8f,853.4470466
B_MCOATA_reverse,231.8469262
B_CFAS180E,18358.78181
A_ASPK_reverse_num2,369.9155394
A_DTMPK_reverse,944.6149062000001
A_LPLIPAL2ATE160,696.5631298
A_O16AP1pp,226.5348668
B_NTP3_num6,689.1070584
B_MLTG2,645.6642835
A_LACZpp,257.0600597
A_SULR,91.07561809
A_NADH17pp,249.28001099999997
A_AHCYSNS,2.217299452
B_DSBAO1,482.6545853
A_NADH9_num3,123.44872720000001
A_MLTGY2pp_num7,1237.609779
B_XTSNH,14803.83085
B_ACPPAT120,318.6357411
A_NNATr,616.4383562
B_LSERDHr,129.59567320000002
A_HYD1pp_num3,22697.599019999998
A_ACONTa_reverse_num1,183.2652296
B_ANPRT,158.25581
A_CRNCAL2,173.2144623
A_DHNAOT4,852.4963965
B_MDDCP1pp_num5,1257.163872
B_SERAT,777.7154948
B_SHGO,485.17470999999995
B_CYSTA,170.7813496
A_PGPP141pp_num2,603.0426848999999
A_MOGDS,946.5959050000001
B_LALDO2x,99.47782541
B_NDPK7_reverse_num1,438.9216678
A_TRPS3,249.20741669999998
A_PLIPA2G180pp,175.9593851
B_ACACT7r_reverse_num2,326.0245626
B_CAT_num1,566.5826335
B_LEUTAi_num2,621.2833746
B_PAPA141,328.82402060000004
A_PAPA180pp,561.0420684
A_SERD_L_num2,1611.828929
B_PYK4,116.72804029999999
A_LPLIPAL2ATE140,251.30290930000004
B_DDPGALA,1207.152884
B_PLIPA2E140pp,145.525158
A_MLTGY4pp_num4,199.0505698
B_ALR2_num3,340.172513
B_23PDE7pp,810.8551546
A_SDPTA_reverse_num5,339.33836560000003
B_CYTDH_num3,729.6465249
A_3OAS80_num2,108.02526759999999
B_PCNO_reverse,270.22986010000005
A_AGM4PCPpp,1620.968568
A_O16AUNDtpp,1246.447155
A_EAR161y,84.22734701
B_SDPTA_num4,198.09147430000002
B_ASPTA_num2,159.880024
B_2HESR_num2,553.9208981
B_CDAPPA141,1056.558832
B_FBA3_reverse,137.5947023
A_NTD5_num1,224.5731463
B_SERD_L_num3,812.3082449
B_NTD4_num1,931.9070034
A_PSURIK,559.1290445000001
A_ADSL1r,174.612167
A_PSP_Lpp_num1,222.444745
A_SUCOAS_reverse,258.5276386
A_IPPMIb,321.3392222
A_THRA2_num1,197.1626018
A_FEOXAMR1,866.0743428999999
A_3OAS100_num1,109.12167439999999
B_CYSSADS_num1,152.188249
B_G3PD7,653.9309178999999
B_MLDCP2Bpp_num2,2145.97665
A_FADRx2,96.89318868
A_PTPATi,18.5012493
A_SPODM_num1,934.0152275
A_PYK3,219.15467510000002
B_5DGLCNR,374.6612923
B_PFL_num3,580.5635666000001
B_GLCATr_reverse,165.8726418
A_ALATA_L_reverse_num2,528.7118912
B_CLPNS161pp_reverse_num1,249.0655069
B_APG3PAT181,427.2158666
A_UGLYCH,5031.3303240000005
A_CRNBTCT_reverse,1428.657523
A_NDPK1_num2,356.4196268
B_RBFSb,1.535515187
A_MLTGY1pp_num2,1425.209427
B_NTD6_num2,524.0091266
B_PFK_3,1498.1896869999998
B_MALCOAMT,328.94846689999997
B_OPHHXy,210.2208765
A_PPM_reverse,730.7471783
A_ACACT6r_reverse_num1,644.3150476
A_FORCT,407.50317010000003
B_MTRPOX,269.714978
A_UACGALPpp,227.65472290000002
B_PSD141,735.8140678999999
A_GHBDHx,174.5587256
B_ACALD_reverse_num2,37.10928626
A_GLYCLTDx_num2,580.4389605
A_ACLS_num2,1685.4620850000001
B_FACOAL80t2pp_num2,287.28697630000005
B_AAMYLpp,655.0832102999999
A_NTP5,782.5703128
B_GLXCL,392.9434877
A_FACOAL100t2pp_num2,319.3033359
B_TRPS2,64.91127519999999
B_TALA_reverse_num2,476.96188939999996
A_GLCTR2,386.3385615
B_DASYN160,7553.936248999999
B_S4FE4SR,478.0835669
B_PLIPA1G161pp,140.6879383
B_E4PP_num5,968.650275
B_AM4PA,1008.569677
B_PGPP141pp_num1,901.2767815
A_DHNPA2r,56.1693598
B_3OAR100_reverse,208.8226664
A_TRPAS2,113.2644902
B_APG3PAT160,829.4202361
A_MDDEP2pp_num2,6500.367765
B_TPI_reverse,2455.499844
A_CTBTCAL2,185.75499950000003
